1aaf5545,1
b060df31,1
800fc154,1
a1b573ad,1
b3b5b4a2,1
52a06bb2,1
3467fb5f,1
b16eb704,1
873974c7,1
e85091fe,1
28dd756d,1
fddb244d,1
b9f30c85,1
74d9ef10,1
61ec9fe2,1
ee7b7ccf,1
6b4f7adb,1
deb837c3,1
c7e9161b,1
73af1d68,1
6da7f40a,1
e4ca20e3,1
94bef8a7,1
9bd896b2,1
cc1847a1,1
1aa09097,1
610bf4b6,224
379c7050,1
ff6751e4,1
8f7be7b9,1
1488490f,1
78f569b0,1
e04ce20a,1
cf723122,1
3d3cba12,1
5c524b13,1
422bd944,1
6bbdade8,1
2df33618,1
bba0d95e,1
f6769fb9,1
3e73c03f,1
d0bfa88f,1
70d6edc6,1
11442f48,1
9e658fe7,1
028a3f4e,1
8000ecb0,1
06d8d3c8,1
c3f71c9d,1
e00c2b63,1
01c52d0a,1
30fd0359,1
380ff7fc,1
e1d94e39,1
9fc923c1,1
b01ef9bb,1
67623ed8,1
d229d909,1
fdf81022,1
a3c5c974,1
6d75dba1,1
bf2dec1f,1
56577cf1,1
a162b5c5,1
b43be714,1
5f001b2b,1
81e341c6,1
df154d65,1
c9f23d2d,1
65317c3f,1
cbf337e1,1
41e3f7cb,1
ed8167fb,1
eaa40e40,1
7e1cb268,1
63684ab4,1
cba1b8bc,1
3c0c05bf,1
e20d5361,1
9d9b50c3,1
53088d7d,1
f79183d0,1
5bac226f,1
56767d3c,1
e7c11888,1
780262eb,1
75478fcb,1
a73244f6,1
66ff0fb1,1
99207dc7,1
b42dfe11,1
3f049a9a,1
9b9d86ea,1
f52422e4,1
a5f8564a,1
74ce6dba,1
fe3142dd,1
2655fc12,1
05bbcca9,1
11422a9a,1
1d69d299,1
5fe46c85,1
cd955560,1
914f2c8b,1
6a5f16c8,1
8c383b97,1
fee7b20a,1
5297515c,1
46f24f47,1
c0d8ec5c,1
1f468990,1
f8ed956d,1
8aca350a,1
8658e114,1
22a6699f,1
c39987cf,1
01839268,294
84b7c435,1
5cf6f906,1
a7b34fb9,1
9fe4bacf,1
7fafb997,1
ce3ca16a,1
58d083d4,1
6cf44dd1,1
dcb5998e,1
ee74f365,1
b9b21530,1
382d9fc9,1
e77d2dc1,1
6a760ce9,1
e7f2651c,1
b7e68ce4,1
d6f05c4b,1
7b3b39e0,1
8c946312,1
5008f061,1
11a22309,1
01f535af,1
05bc75e1,1
7f2f9db2,1
a62ca386,1
643c179e,1
3d2acff3,1
ec7e9b21,1
c6bfbfd1,1
7428753e,1
