EventId,EventTemplate,Occurrences
ac2faad6,* TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,6
684642cc,Launching attempt_1445144423722_0020_m_000004_0,1
a4edfbd5,Launching attempt_1445144423722_0020_m_000005_0,1
5b7d44f7,* TaskAttempt Transitioned from ASSIGNED to RUNNING,6
0f9e00e3,ATTEMPT_START task_1445144423722_0020_m_000004,1
1cb15479,ATTEMPT_START task_1445144423722_0020_m_000005,1
6ff30824,Assigned container container_1445144423722_0020_01_000008 to attempt_1445144423722_0020_m_000006_0,1
64234ef1,Launching attempt_1445144423722_0020_m_000006_0,1
a59196b5,ATTEMPT_START task_1445144423722_0020_m_000006,1
28db392e,JVM with ID * asked for a task,6
0bf26f67,JVM with ID * given task *,6
a7e9c08a,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is *,17
15de4a53,Assigned container container_1445144423722_0020_01_000009 to attempt_1445144423722_0020_m_000007_0,1
9c430e76,Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is *,17
9f576aba,Launching attempt_1445144423722_0020_m_000007_0,1
b6ebd73d,ATTEMPT_START task_1445144423722_0020_m_000007,1
fb349fc4,Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is *,17
ed029ed9,Assigned container container_1445144423722_0020_01_000010 to attempt_1445144423722_0020_m_000008_0,1
3092a03e,Launching attempt_1445144423722_0020_m_000008_0,1
887ab37d,Opening proxy MSRA-SA-39.fareast.corp.microsoft.com 28345,2
1998220a,TaskAttempt * using containerId * on NM [MSRA-SA-39.fareast.corp.microsoft.com 28345],2
e18bbe7b,ATTEMPT_START task_1445144423722_0020_m_000008,1
c3caa667,Assigned container container_1445144423722_0020_01_000011 to attempt_1445144423722_0020_m_000009_0,1
212d8df2,Launching attempt_1445144423722_0020_m_000009_0,1
ed0241a2,ATTEMPT_START task_1445144423722_0020_m_000009,1
c1e7656f,Cannot assign container Container [ContainerId container_1445144423722_0020_01_000012 NodeId MSRA-SA-39.fareast.corp.microsoft.com 28345 NodeHttpAddress MSRA-SA-39.fareast.corp.microsoft.com 8042 Resource <memory 1024 vCores 1> Priority 20 Token Token { kind ContainerToken service * 28345 } ] for a map as either container memory less than required <memory 1024 vCores 1> or no pending map tasks - maps.isEmpty true,1
8d1f0899,Received completed container *,2
2712fdae,Container complete event for unknown container id container_1445144423722_0020_01_000012,1
90f03382,Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is *,15
121d4980,Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is *,13
74bd8627,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is *,14
0a1bddef,Done acknowledgement from attempt_1445144423722_0020_m_000003_0,1
59d6124d,attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from * * SUCCESS_CONTAINER_CLEANUP,2
e70ff2e3,KILLING attempt_1445144423722_0020_m_000003_0,1
04500f53,Task succeeded with attempt attempt_1445144423722_0020_m_000003_0,1
2e4c310e,task_1445144423722_0020_m_000003 Task Transitioned from RUNNING to SUCCEEDED,1
bcfab721,Num completed Tasks 1,1
ec6b84b4,Reduce slow start threshold reached. Scheduling reduces.,1
0c2d54f8,All maps assigned. Ramping up all remaining reduces 1,1
e051b4cf,DefaultSpeculator.addSpeculativeAttempt -- we are speculating task_1445144423722_0020_m_000000,1
6e264523,We launched 1 speculations. Sleeping 15000 milliseconds.,1
a5763810,Scheduling a redundant attempt for task task_1445144423722_0020_m_000000,1
ab470169,Diagnostics report from attempt_1445144423722_0020_m_000003_0 Container killed by the ApplicationMaster.,1
9e9ce0f2,Address change detected. Old msra-sa-41/* * New msra-sa-41 *,476
fd721325,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for * seconds. Will retry shortly ...,326
e303ed20,Slow ReadProcessor read fields took 65020ms (threshold 30000ms); ack seqno -2 status SUCCESS status ERROR downstreamAckTimeNanos 0 targets [* 50010 * 50010],1
df8824e2,DFSOutputStream ResponseProcessor exception for block BP-1347369012-*-1444972147527 blk_1073743512_2731,1
1d7f2c4b,Error Recovery for block BP-1347369012-*-1444972147527 blk_1073743512_2731 in pipeline * 50010 * 50010 bad datanode * 50010,1
2ef07439,DataStreamer Exception,1
b4ff2357,ERROR IN CONTACTING RM.,147
8f3ccc35,Retrying connect to server msra-sa-41 8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries 10 sleepTime 1000 MILLISECONDS),146
b22352ca,* * * * java.net.NoRouteToHostException No Route to Host from MININT-FNANLI5/* to msra-sa-41 9000 failed on socket timeout exception java.net.NoRouteToHostException No route to host no further information; For more details see http //wiki.apache.org/hadoop/NoRouteToHost,6
bfc6f4f1,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from * * FAIL_CONTAINER_CLEANUP,2
11ac0226,KILLING attempt_1445144423722_0020_m_000002_0,1
8a5c48e9,Task cleanup failed for attempt *,2
4e1d8162,* TaskAttempt Transitioned from FAIL_TASK_CLEANUP to FAILED,2
e4f4c0f8,Error writing History Event org.apache.hadoop.mapreduce.jobhistory.TaskAttemptUnsuccessfulCompletionEvent@7317849d,1
8756b825,Thread Thread[eventHandlingThread 5 main] threw an Exception.,1
90371a22,* failures on node MININT-FNANLI5.fareast.corp.microsoft.com,2
788b092d,Added * to list of failed maps,2
c038ceaa,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from * * FAIL_CONTAINER_CLEANUP,2
66b62166,KILLING attempt_1445144423722_0020_m_000001_0,1
