EventId,EventTemplate,Occurrences
f0896f02,"2017-07-02 10 : 40 : 07.676 GoogleSoftwareUpdateAgent [ 32012/ #spec# ] [ lvl = 2 ] - [ KSAgentApp updateProductWithProductID : usingEngine : ] Checking for updates for "" #spec# "" using engine < KSUpdateEngine : #spec# ticketStore = < KSPersistentTicketStore : #spec# store = < KSKeyedPersistentStore : #spec# path = "" #spec# "" lockFile = < KSLockFile : #spec# path = "" #spec# "" locked = NO > > > processor = < KSActionProcessor : #spec# delegate = < KSUpdateEngine : #spec# > isProcessing = NO actionsCompleted = 0 progress = 0.00 errors = 0 currentActionErrors = 0 events = 0 currentActionEvents = 0 actionQueue = ( ) > delegate = ( null ) serverInfoStore = < KSServerPrivateInfoStore : #spec# path = "" #spec# "" > errors = 0 >",1
13e4a51e,#spec# 11 : 38 : 49.414 | I | VoipWrapper | DAVEngineImpl.cpp : 1400 : Close | close video chat. llFriendUIN = ******2341.,1
fbd3b741,"ARPT : 645791.413780 : IOPMPowerSource Information : onSleep , SleepType : Normal Sleep , ' ExternalConnected ' : No , ' TimeRemaining ' : 156 ,",1
c86dfdd9,Bluetooth -- LE is supported - Disable LE meta event,11
fcd92363,12 : 15 : 23.005 : Discoverable mode changed to Off,1
e3f0fc6b,tcp_connection_handle_connect_conditions_bad #spec# failed : #spec# - No network route,18
d1b223e0,ARPT : 645957.322055 : wl0 : setup_keepalive : Local IP : #spec#,1
a28acb59,TBT W ( 2 ) : #spec# [ x ],4
d9d3c566,network changed : DNS* Proxy,3
6dc0f85a,"ARPT : 646292.668059 : wl0 : MDNS : #spec# SRV Recs , #spec# TXT Recs",1
b5dd3697,ASL Sender Statistics,9
1f69f452,2017-07-02 15 : 46 : 40.516 GoogleSoftwareUpdateAgent [ 32432/ #spec# ] [ lvl = 2 ] - [ KSOutOfProcessFetcher ( PrivateMethods ) launchedHelperTaskForToolPath : error : ] KSOutOfProcessFetcher launched ' #spec# ' with process id : #spec#,1
056f52ed,"2017-07-02 15 : 46 : 40.697 GoogleSoftwareUpdateAgent [ 32432/ #spec# ] [ lvl = 2 ] - [ KSUpdateEngine updateAllExceptProduct : ] KSUpdateEngine updating all installed products , except : ' #spec# ' .",1
4132a433,2017-07-02 15 : 46 : 41.445 ksfetch [ 32435/ #spec# ] [ lvl = 2 ] main ( ) ksfetch fetching URL ( < NSMutableURLRequest : #spec# > { URL : https : #spec# ?cup2hreq = 53f725cf03f511fab16f19e789ce64aa1eed72395fc246e9f1100748325002f4&cup2key = 7 : 1132320327 } ) to folder : #spec#,1
e46e2774,"Path not allowed in target domain : type = pid , path = #spec# error = 147 : The specified service did not ship in the requestor ' s bundle , origin = #spec#",15
f64cf4aa,[ 17 : 13 : 46.390 ] < < < < IQ-CA > > > > piqca_setUsePreQueue : ( #spec# ) rejecting report of layer being serviced - IQ has not yet begun to update,1
095f71b0,[ 17 : 19 : 15.148 ] itemasync_SetProperty signalled err = -12785 ( kFigBaseObjectError_Invalidated ) ( invalidated ) at #spec# line #spec#,1
dceb8db9,KeychainGetICDPStatus : keychain : -25300,14
8bc4bdf3,host connection < NSXPCConnection : #spec# > connection from pid #spec# invalidated,1
f198dc07,Error in * : -1856,2
aae92294,ARPT : * : wl0 : leaveModulePoweredForOffloads : Wi-Fi will stay on.,9
ed3b4359,"ARPT : 661552.832561 : IOPMPowerSource Information : onWake , SleepType : Normal Sleep , ' ExternalConnected ' : Yes , ' TimeRemaining ' : 0 ,",1
64305cbe,ARPT : * : wl0 : MDNS : IPV6 Addr : fe80 : 0 : 0 : 0 : c6b3 : 1ff : fecd : 467f,9
f269eff2,in6_unlink_ifa : IPv6 address #spec# has no prefix,9
f981492a,network changed : v4 ( en0 : #spec# ) v6 ( en0+ : 2607 : f140 : 6000 : 8 : c6b3 : 1ff : fecd : 467f ) DNS! Proxy SMB,2
a29160c6,"ARPT : 661856.313502 : wl0 : MDNS : #spec# SRV Recs , #spec# TXT Recs",1
4760c406,ARPT : * : wl0 : MDNS : IPV6 Addr : 2607 : f140 : 6000 : 8 : 4de9 : a101 : c96c : f28b,2
271e931a,"PBRequester failed with Error Error Domain = NSURLErrorDomain Code = -1001 ""The request timed out."" UserInfo = { NSUnderlyingError = #spec# { Error Domain = kCFErrorDomainCFNetwork Code = -1001 ""The request timed out."" UserInfo = { NSErrorFailingURLStringKey = https : #spec# , NSErrorFailingURLKey = https : #spec# , _kCFStreamErrorCodeKey = -2102 , _kCFStreamErrorDomainKey = 4 , NSLocalizedDescription = The request timed out. } } , NSErrorFailingURLStringKey = https : #spec# , NSErrorFailingURLKey = https : #spec# , _kCFStreamErrorDomainKey = 4 , _kCFStreamErrorCodeKey = -2102 , NSLocalizedDescription = The request timed out. }",2
9dbddc21,- [ UABestAppSuggestionManager notifyBestAppChanged : type : options : bundleIdentifier : activityType : dynamicIdentifier : when : confidence : deviceName : deviceIdentifier : deviceType : ] ( null ) UASuggestedActionType = 0 ( null ) / ( null ) opts = ( null ) when = 2017-07-03 #spec# +0000 confidence = 1 from = ( null ) / ( null ) ( UABestAppSuggestionManager.m #319 ),4
11529eca,"device_generate_lock_screen_screenshot : authw #spec# ( 2000 ) [ 0 , 0 , 1440 , 900 ] shield #spec# ( 2001 ) , dev [ 1440 , 900 ]",2
88d8d792,2017-07-02 20 : 50 : 47.457 ksfetch [ 32776/ #spec# ] [ lvl = 2 ] KSHelperReceiveAllData ( ) KSHelperTool read #spec# bytes from stdin.,1
f6c26d7c,[ 21 : 17 : 07.529 ] FigAgglomeratorSetObjectForKey signalled err = -16020 ( kFigStringConformerError_ParamErr ) ( NULL key ) at #spec# line #spec#,1
7eba315e,21 : 48 : 53.041 : BTLE scanner Powered Off,1
6d4d9c41,"PBRequester failed with Error Error Domain = NSURLErrorDomain Code = -1009 ""The Internet connection appears to be offline."" UserInfo = { NSUnderlyingError = #spec# { Error Domain = kCFErrorDomainCFNetwork Code = -1009 ""The Internet connection appears to be offline."" UserInfo = { NSErrorFailingURLStringKey = https : #spec# , NSErrorFailingURLKey = https : #spec# , _kCFStreamErrorCodeKey = 8 , _kCFStreamErrorDomainKey = 12 , NSLocalizedDescription = The Internet connection appears to be offline. } } , NSErrorFailingURLStringKey = https : #spec# , NSErrorFailingURLKey = https : #spec# , _kCFStreamErrorDomainKey = 12 , _kCFStreamErrorCodeKey = 8 , NSLocalizedDescription = The Internet connection appears to be offline. }",3
719bf6d7,ARPT : * : AQM agg params #spec# maxlen hi/lo #spec# #spec# minlen #spec# adjlen #spec#,7
3f143fab,Received Capture Event,15
e4684651,Sandbox : QQ ( 10018 ) deny ( 1 ) mach-lookup #spec#,3
8d0180f9,[ 22 : 32 : 34.846 ] < < < < Boss > > > > figPlaybackBossPrerollCompleted : unexpected preroll-complete notification,1
414a291b,sigio_handler : sigio_handler_active ! = #spec#,5
42e9195d,############################## _getSysMsgList,10
266f884e,"Configuration Notice : ASL Module "" #spec# "" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.",2
f0a66c28,"ARPT : 671856.784669 : IOPMPowerSource Information : onSleep , SleepType : Normal Sleep , ' ExternalConnected ' : No , ' TimeRemaining ' : 18011 ,",1
7ecc635d,Wake reason : ?,2
ae5ba063,01 : 06 : 37.436 : Scanning mode Contacts Only,1
2f56bf84,"ARPT : 671889.268467 : wl0 : setup_keepalive : Seq : 2040703749 , Ack : 3006590414 , Win size : #spec#",1
036d7d6f,"ARPT : 671958.142550 : wl0 : setup_keepalive : Local port : 49791 , Remote port : #spec#",1
9c3c6f98,01 : 42 : 26.004 : BTLE scanning stopped,1
8661b320,wake time set * s,3
cfb5d259,"ARPT : 672041.595629 : wl0 : setup_keepalive : interval 258 , retry_interval 30 , retry_count #spec#",1
769cb769,[HID] [ MT ] MTActuatorManagement : : getActuatorRef Calling MTActuatorOpen ( ) outside of MTTrackpadHIDManager.,1
07a40f33,"ARPT : 672113.005012 : wl0 : setup_keepalive : interval 258 , retry_interval 30 , retry_count #spec#",1
90f0d297,"ARPT : 672113.005034 : wl0 : setup_keepalive : Seq : 1128495564 , Ack : 3106452487 , Win size : #spec#",1
fdd1a6f6,03 : 31 : 43.005 : BTLE scanning stopped,1
02aac2d8,ARPT : * : wl0 : MDNS : IPV6 Addr : 2607 : f140 : 400 : a01b : c6b3 : 1ff : fecd : 467f,2
c9306b22,"NETWORK : requery , 0 , 0 , 0 , 0 , 252 , items , fQueryRetries , 0 , fLastRetryTimestamp , *",3
54894cb3,mDNS_DeregisterInterface : Frequent transitions for interface en0 ( #spec# ),2
e81908e8,"ARPT : 672663.206073 : wl0 : wl_update_tcpkeep_seq : Original Seq : 2185760336 , Ack : 2085655440 , Win size : #spec#",1
95492cac,"ARPT : 672922.026642 : wl0 : MDNS : #spec# SRV Recs , #spec# TXT Recs",1
f4d23b6e,06 : 57 : 52.002 : Purged contact hashes,1
2beb6dd0,"ARPT : 673110.784021 : wl0 : wl_update_tcpkeep_seq : Updated #spec# from UserClient Seq 4039579370 , Ack 2406464715 , Win size #spec#",1
4adb84f6,07 : 33 : 34.878 : BTLE scanning started,1
9c485436,"IOPMrootDomain : idle cancel , state #spec#",3
896e311a,08 : 21 : 18.004 : Discoverable mode changed to Off,1
76945ec0,"ARPT : 673289.745639 : wl0 : wl_update_tcpkeep_seq : Updated #spec# from UserClient Seq 1578355965 , Ack 2401645769 , Win size #spec#",1
e1d2ded7,"ARPT : 673321.718258 : wl0 : setup_keepalive : Local port : 50542 , Remote port : #spec#",1
7c3be9aa,"ARPT : 673324.060219 : wl0 : wl_update_tcpkeep_seq : Updated #spec# from UserClient Seq 815278018 , Ack 1982345407 , Win size #spec#",1
5e5c8455,ARPT : 673325.798753 : ARPT : Wake Reason : Wake on TCP Timeout,1
ad1632f5,"ARPT : 673399.580233 : IOPMPowerSource Information : onSleep , SleepType : Normal Sleep , ' ExternalConnected ' : No , ' TimeRemaining ' : 13027 ,",1
183bd9fd,"ARPT : 673431.714836 : wl0 : setup_keepalive : Local port : 50601 , Remote port : #spec#",1
9ccb5707,"hibernate_alloc_pages act 173850 , inact 24957 , anon 891 , throt 0 , spec 73492 , wire 527143 , wireinit #spec#",1
2be735ee,hibernate_teardown_pmap_structs done : last_valid_compact_indx #spec#,2
2814774d,"ARPT : 673493.721766 : wl0 : MDNS : #spec# SRV Recs , #spec# TXT Recs",1
b86e2c02,09 : 57 : 10.384 : Scanning mode Contacts Only,1
162208ef,enabling pid = 30298 for plug-in #spec# ( 1.0 ) 131FE7ED-87F7-471D-8797-C11107688DF7 #spec#,1
18bd7ff0,"2017-07-03 10 : 40 : 41.730 GoogleSoftwareUpdateAgent [ 33263/ #spec# ] [ lvl = 2 ] - [ KSAgentApp performSelfUpdateWithEngine : ] Checking for self update with Engine : < KSUpdateEngine : #spec# ticketStore = < KSPersistentTicketStore : #spec# store = < KSKeyedPersistentStore : #spec# path = "" #spec# "" lockFile = < KSLockFile : #spec# path = "" #spec# "" locked = NO > > > processor = < KSActionProcessor : #spec# delegate = < KSUpdateEngine : #spec# > isProcessing = NO actionsCompleted = 0 progress = 0.00 errors = 0 currentActionErrors = 0 events = 0 currentActionEvents = 0 actionQueue = ( ) > delegate = ( null ) serverInfoStore = < KSServerPrivateInfoStore : #spec# path = "" #spec# "" > errors = 0 >",1
9924589c,2017-07-03 10 : 40 : 42.940 GoogleSoftwareUpdateAgent [ 33263/ #spec# ] [ lvl = 2 ] - [ KSOmahaServer updateInfosForUpdateResponse : updateRequest : infoStore : upToDateTickets : updatedTickets : events : errors : ] Response passed CUP validation.,1
4c3f2758,[ 11 : 27 : 14.923 ] < < < < Boss > > > > figPlaybackBossPrerollCompleted : unexpected preroll-complete notification,1
2a2d4c7f,[ 11 : 31 : 49.472 ] FigAgglomeratorSetObjectForKey signalled err = -16020 ( kFigStringConformerError_ParamErr ) ( NULL key ) at #spec# line #spec#,1
1d861631,[ 11 : 31 : 49.593 ] itemasync_CopyProperty signalled err = -12785 ( kFigBaseObjectError_Invalidated ) ( invalidated ) at #spec# line #spec#,1
7744cc5c,[ 11 : 34 : 44.290 ] itemasync_CopyProperty signalled err = -12785 ( kFigBaseObjectError_Invalidated ) ( invalidated ) at #spec# line #spec#,1
ac7431be,[ 11 : 38 : 27.892 ] < < < < IQ-CA > > > > piqca_setUsePreQueue : ( #spec# ) rejecting report of layer being serviced - IQ has not yet begun to update,1
7cad7875,[ 11 : 39 : 18.356 ] < < < < IQ-CA > > > > piqca_setUsePreQueue : ( #spec# ) rejecting report of layer being serviced - IQ has not yet begun to update,1
aab60886,[ 11 : 41 : 18.041 ] < < < < IQ-CA > > > > piqca_setUsePreQueue : ( #spec# ) rejecting report of layer being serviced - IQ has not yet begun to update,1
ad72606c,[ 11 : 48 : 35.539 ] < < < < Boss > > > > figPlaybackBossPrerollCompleted : unexpected preroll-complete notification,1
8841d148,[ 11 : 50 : 02.531 ] itemasync_SetProperty signalled err = -12785 ( kFigBaseObjectError_Invalidated ) ( invalidated ) at #spec# line #spec#,1
2485100f,[ 11 : 50 : 13.362 ] itemasync_SetProperty signalled err = -12785 ( kFigBaseObjectError_Invalidated ) ( invalidated ) at #spec# line #spec#,1
18a0a87e,[ 11 : 51 : 29.334 ] itemasync_SetProperty signalled err = -12785 ( kFigBaseObjectError_Invalidated ) ( invalidated ) at #spec# line #spec#,1
696389ad,[ 11 : 56 : 05.232 ] < < < < Boss > > > > figPlaybackBossPrerollCompleted : unexpected preroll-complete notification,1
3f2e75f4,[ 11 : 58 : 00.829 ] < < < < Boss > > > > figPlaybackBossPrerollCompleted : unexpected preroll-complete notification,1
2d2a4ca6,[ 11 : 58 : 36.563 ] itemasync_CopyProperty signalled err = -12785 ( kFigBaseObjectError_Invalidated ) ( invalidated ) at #spec# line #spec#,1
6a6e0625,[ 12 : 02 : 22.126 ] FigAgglomeratorSetObjectForKey signalled err = -16020 ( kFigStringConformerError_ParamErr ) ( NULL key ) at #spec# line #spec#,1
51f05d1f,[ 12 : * : * ] < < < < Boss > > > > figPlaybackBossPrerollCompleted : unexpected preroll-complete notification,6
20d670ba,[ 12 : 11 : 47.043 ] itemasync_CopyProperty signalled err = -12785 ( kFigBaseObjectError_Invalidated ) ( invalidated ) at #spec# line #spec#,1
d6098ff8,[ 12 : 22 : 42.202 ] itemasync_SetProperty signalled err = -12785 ( kFigBaseObjectError_Invalidated ) ( invalidated ) at #spec# line #spec#,1
a4ec8013,"Opened file #spec# , size 172032 , extents 1 , maxio #spec# ssd #spec#",2
fb24e04b,"NETWORK : no response from server , reachability , 2 , queryRetries , #spec#",4
74d4c15a,"Unexpected payload found for message 9 , dataLen #spec#",2
6c30df1d,en0 : Supported channels #spec# 2 #spec# 4 #spec# 6 #spec# 8 #spec# 10 #spec# 12 #spec# 36 #spec# 44 #spec# 52 #spec# 60 #spec# 100 #spec# 108 #spec# 116 #spec# 124 #spec# 132 #spec# 140 #spec# 149 #spec# 157 #spec#,2
b07a68b9,ARPT : * : AirPort_Brcm43xx : : powerChange : System Wake - Full Wake/ Dark Wake / Maintenance wake,12
49a3bab2,Internal name did not resolve to internal address!,1
1bc969f0,Service exited with abnormal code : #spec#,1
31b5441f,* manager is not powered on,4
