EventId,EventTemplate,Occurrences
8a5c48e9,Task cleanup failed for attempt *,2
584a76a0,"Thread Thread[eventHandlingThread,5,main] threw an Exception.",1
35f963a3,Shuffle port returned by ContainerManager for * : 13562,10
28e777aa,All maps assigned. Ramping up all remaining reduces:1,1
a5763810,Scheduling a redundant attempt for task task_1445144423722_0020_m_000000,1
90371a22,* failures on node MININT-FNANLI5.fareast.corp.microsoft.com,2
bb42a120,The job-conf file on the remote FS is /tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job.xml,1
ca099a77,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",146
c3e5b1c7,Task: * - exited : java.net.NoRouteToHostException: No Route to Host from MININT-FNANLI5/<*> to msra-sa-41:9000 failed on socket timeout exception: java.net.NoRouteToHostException: No route to host: no further information; For more details see: http://wiki.apache.org/hadoop/NoRouteToHost,2
8d1f0899,Received completed container *,2
ec6b84b4,Reduce slow start threshold reached. Scheduling reduces.,1
e293b77d,Address change detected. Old: * New: *,476
788b092d,Added * to list of failed maps,2
