EventId,EventTemplate,Occurrences
4b48f58e,"animateCollapsePanels:flags=<*>, force=false, delayed=false, <*>",1
0ab8378a,<*> <*> <*> <*> <*> to <*> u0 <*>,1
ce0c4a88,isBluetoothA2dpOn...,1
b43f3c32,handleTimeUpdate,3
9279671d,ACTION_BATTERY_CHANGED <*> <*>,1
38db71a3,removeNotification:<*>|<*>|<*>|null|<*>,2
7d16d29b,<*> <*> <*> <*> <*> <*> <*> <*> } <*> <*> <*>,1
75328cc8,"flingToHeight: vel=<*>.<*>, <*> target=<*>.<*>, collapseSpeedUpFactor=<*>.<*>, expandBecauseOfFalsing=false",2
28b3df33,"acquire lock=<*>, flags=<*>, <*> <*> <*> uid=<*>, pid=<*>",8
c5d50935,<*> <*> is <*> <*> <*>,1
a99cf7ca,getRecentTasks: <*>,28
d509946e,"acquire lock=<*>, flags=<*>, <*> <*> <*> <*> <*> <*>",1
31c80f06,"cancelNotificationLocked,remove =<*>",2
e33d8eed,battery changed pluggedType: <*>,1
12407b2a,"animateCollapsePanels:flags=<*>, <*> <*> <*>",7
08027351,removeNotificationChildren,12
c5451b75,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, <*>",13
f8851058,<*> <*> <*> <*> euid: <*>,4
e275a644,<*> <*> false <*> <*> <*> <*>,1
bc89de9b,Application requested orientation <*> got rotation <*> which has compatible metrics,1
93b0fb44,enqueueNotificationInternal: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,1
c84240de,onTrackingStopped: true,1
a1c3cf9d,cancelPeek: false,20
b2db9655,abandonAudioFocus,1
d6b29674,"release:lock=<*>, flg=<*>, <*> <*> <*> uid=<*>, pid=<*>",9
887646f4,<*> is <*> <*> <*> <*> <*> <*> <*> <*>,3
296ee63a,Process <*>:qzone (pid <*>) has died,1
32efb22c,Start <*> <*> <*> <*> <*> <*>,1
24dddc21,<*>: <*> <*> <*> <*>,3
96d26824,isMusicActive...,12
9a2c9b52,"overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:-<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():-<*>",13
f62b1f00,startAnimation <*>,2
7aa5a368,handleBatteryUpdate,1
ce102768,Bad activity token: <*>@<*>,1
6f322c06,"Skipping, withExcluded: false, tr.intent:Intent { <*> <*> <*> <*>",14
9b741bff,getNeighboringCellInfo calling app is <*>,5
ada2ed50,"Animating brightness: target=<*>, rate=<*>",85
e70e563c,Destroying surface <*> <*> <*> <*> <*> <*>:<*> <*>:<*> <*>:<*> <*> <*>:<*> <*>:<*> <*> <*> <*> <*> <*> <*> <*> <*>,1
01f8736c,querySoundEffectsEnabled...,17
ad7b5c84,<*> treamType: <*>,10
5775e914,setSpeakerphoneOn <*>,1
b3af747b,"<*> suspend blocker ""PowerManagerService.WakeLocks"".",66
b3666231,RefreshBatteryInfo isBatteryLow: <*>,2
3c9f2e24,onExpandingFinished,2
d0d9c08a,<*> <*> = <*> <*> <*>,6
27db42da,updateDimmedActivatedHideSensitive <*>,65
6ccad40b,isWiredHeadsetOn...,1
9604b4b7,Killing <*>:<*><*> (adj <*>): empty for 1810s,1
51d3963a,"interceptKeyBeforeQueueing: key <*> , result : <*>",14
382028dc,cancelAutohide,15
93d619b5,resumeSuspendedAutohide,10
432563bb,addNotification key=<*>|<*>|<*>|null|<*>,2
d10c761e,<*> i:<*>,13
4af05694,"<*> <*> <*> <*>, <*>",2
1e52a08d,<*> <*> <*> for <*> <*><*>.<*>,1
38a67d61,<*> <*> <*> = <*>,2
ccecfe1b,*** <*> callback for <*>,1
abcb79fe,cleanUpApplicationRecord -- <*>,6
db29616b,setSpeakerphoneOn <*> <*>,1
f2e4c34f,"cleanUpApplicationRecordLocked, <*> <*> <*>, euid: <*>",6
32e8580e,<*> called <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,1
17e44520,*** <*> callback for <*>@<*>,1
9bf8841f,stopWifiDisplayScanLocked <*>,12
5ce92a92,"START u0 {act=<*> cat=[<*>] flg=<*> <*> bnds=[<*>,<*>][<*>,<*>]} from uid <*> on display <*>",2
cc25f912,<*> <*> <*> = <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,1
347de906,START u0 <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,1
8cebc887,setLightsOn(true),181
3db7322e,"onTouchEvent::<*>, x=<*>.<*>, y=<*>.<*>",2
14ea94ba,updateChargingLocked: charging=false,1
a123e1ae,Marking notification as seen <*>|<*>|<*>|null|<*>,2
91480d6f,"updateClipping <*> getTopPadding=<*>.<*>, Translation=-<*>.<*>",13
74f5f893,"release:lock=<*>, flg=<*>, <*> <*> ws=null, uid=<*>, pid=<*>",13
e684be4d,getRingtonePlayer...,2
e6532e24,"Skipping, withExcluded: false, tr.intent:Intent { <*> <*> <*> <*> <*> <*>",14
95811169,"updateNotificationShade: total=<*>, active=<*>",13
90dff9f4,shouldBlockLocation <*> <*>,37
