EventId,EventTemplate,Occurrences
0ec45474,JVM with ID : jvm_1445144423722_0020_m_000007 given task : attempt_1445144423722_0020_m_000005_0,1
33280255,JVM with ID : jvm_1445144423722_0020_m_000006 given task : attempt_1445144423722_0020_m_000004_0,1
9ddd5ebe,JVM with ID : jvm_1445144423722_0020_m_000008 given task : attempt_1445144423722_0020_m_000006_0,1
7202d769,After Scheduling : PendingReds : 1 ScheduledMaps : 2 ScheduledReds : 0 AssignedMaps : 8 AssignedReds : 0 CompletedMaps : 0 CompletedReds : 0 ContAlloc : 8 ContRel : 0 HostLocal : 5 RackLocal : 3,1
66344d0b,TaskAttempt : [ attempt_1445144423722_0020_m_000007_0 ] using containerId : [ container_1445144423722_0020_01_000009 on NM : [ MSRA-SA-41.fareast.corp.microsoft.com : 7109 ],1
d7f225b2,JVM with ID : jvm_1445144423722_0020_m_000009 given task : attempt_1445144423722_0020_m_000007_0,1
59e46582,After Scheduling : PendingReds : 1 ScheduledMaps : 1 ScheduledReds : 0 AssignedMaps : 9 AssignedReds : 0 CompletedMaps : 0 CompletedReds : 0 ContAlloc : 9 ContRel : 0 HostLocal : 6 RackLocal : 3,1
9ec2df26,Opening proxy : MSRA-SA-39.fareast.corp.microsoft.com : 28345,2
87ec6287,TaskAttempt : [ attempt_1445144423722_0020_m_000008_0 ] using containerId : [ container_1445144423722_0020_01_000010 on NM : [ MSRA-SA-39.fareast.corp.microsoft.com : 28345 ],1
2cea3a49,After Scheduling : PendingReds : 1 ScheduledMaps : 0 ScheduledReds : 0 AssignedMaps : 10 AssignedReds : 0 CompletedMaps : 0 CompletedReds : 0 ContAlloc : 10 ContRel : 0 HostLocal : 7 RackLocal : 3,1
1d239844,TaskAttempt : [ attempt_1445144423722_0020_m_000009_0 ] using containerId : [ container_1445144423722_0020_01_000011 on NM : [ MSRA-SA-39.fareast.corp.microsoft.com : 28345 ],1
eff1fa7a,"Cannot assign container Container : [ ContainerId : container_1445144423722_0020_01_000012 , NodeId : MSRA-SA-39.fareast.corp.microsoft.com : 28345 , NodeHttpAddress : MSRA-SA-39.fareast.corp.microsoft.com : 8042 , Resource : < memory : 1024 , vCores : 1 > , Priority : 20 , Token : Token { kind : ContainerToken , service : #spec# } , ] for a map as either container memory less than required < memory : 1024 , vCores : 1 > or no pending map tasks - maps.isEmpty = true",1
1080e14b,After Scheduling : PendingReds : 1 ScheduledMaps : 0 ScheduledReds : 0 AssignedMaps : 10 AssignedReds : 0 CompletedMaps : 0 CompletedReds : 0 ContAlloc : 11 ContRel : 1 HostLocal : 7 RackLocal : 3,1
5b1b27b4,"getResources ( ) for application_1445144423722_0020 : ask = 0 release = #spec# newContainers = 0 finishedContainers = 1 resourcelimit = < memory : 1024 , vCores : -26 > knownNMs = 4",1
ea784a2c,Received completed container container_1445144423722_0020_01_000012,1
2712fdae,Container complete event for unknown container id container_1445144423722_0020_01_000012,1
655c886d,JVM with ID : jvm_1445144423722_0020_m_000010 given task : attempt_1445144423722_0020_m_000008_0,1
745ac370,JVM with ID : jvm_1445144423722_0020_m_000011 given task : attempt_1445144423722_0020_m_000009_0,1
0a1bddef,Done acknowledgement from attempt_1445144423722_0020_m_000003_0,1
aa232aab,attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from RUNNING to SUCCESS_CONTAINER_CLEANUP,1
adf2a87d,KILLING *,3
e8961bc9,attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from SUCCESS_CONTAINER_CLEANUP to SUCCEEDED,1
04500f53,Task succeeded with attempt attempt_1445144423722_0020_m_000003_0,1
2e4c310e,task_1445144423722_0020_m_000003 Task Transitioned from RUNNING to SUCCEEDED,1
495af035,Num completed Tasks : #spec#,1
5e9ebe17,Before Scheduling : PendingReds : 1 ScheduledMaps : 0 ScheduledReds : 0 AssignedMaps : 10 AssignedReds : 0 CompletedMaps : 1 CompletedReds : 0 ContAlloc : 11 ContRel : 1 HostLocal : 7 RackLocal : 3,1
ec6b84b4,Reduce slow start threshold reached. Scheduling reduces.,1
4ef83457,All maps assigned. Ramping up all remaining reduces : 1,1
c50b98cf,After Scheduling : PendingReds : 0 ScheduledMaps : 0 ScheduledReds : 1 AssignedMaps : 10 AssignedReds : 0 CompletedMaps : 1 CompletedReds : 0 ContAlloc : 11 ContRel : 1 HostLocal : 7 RackLocal : 3,1
e051b4cf,DefaultSpeculator.addSpeculativeAttempt -- we are speculating task_1445144423722_0020_m_000000,1
82dd4c7a,We launched #spec# speculations. Sleeping #spec# milliseconds.,1
a5763810,Scheduling a redundant attempt for task task_1445144423722_0020_m_000000,1
1b4781bd,Before Scheduling : PendingReds : 0 ScheduledMaps : 1 ScheduledReds : 1 AssignedMaps : 10 AssignedReds : 0 CompletedMaps : 1 CompletedReds : 0 ContAlloc : 11 ContRel : 1 HostLocal : 7 RackLocal : 3,1
44ca87ad,"getResources ( ) for application_1445144423722_0020 : ask = 5 release = #spec# newContainers = 0 finishedContainers = 1 resourcelimit = < memory : 0 , vCores : -27 > knownNMs = 4",1
e853cafd,Received completed container container_1445144423722_0020_01_000005,1
14739acc,After Scheduling : PendingReds : 0 ScheduledMaps : 1 ScheduledReds : 1 AssignedMaps : 9 AssignedReds : 0 CompletedMaps : 1 CompletedReds : 0 ContAlloc : 11 ContRel : 1 HostLocal : 7 RackLocal : 3,1
4d487376,Diagnostics report from attempt_1445144423722_0020_m_000003_0 : Container killed by the ApplicationMaster.,1
390e5fff,Address change detected. Old : msra-sa-41 #spec# New : msra-sa-41 : *,476
08acb3e0,Failed to renew lease for [ DFSClient_NONMAPREDUCE_1537864556_1 ] for #spec# seconds. Will retry shortly ...,326
f5335491,"Slow ReadProcessor read fields took 65020ms ( threshold = 30000ms ) ; ack : seqno : -2 status : SUCCESS status : ERROR downstreamAckTimeNanos : 0 , targets : [ #spec# , #spec# ]",1
622f6b73,DFSOutputStream ResponseProcessor exception for block BP-1347369012- #spec# -1444972147527 : blk_1073743512_2731,1
a6b0f661,"Error Recovery for block BP-1347369012- #spec# -1444972147527 : blk_1073743512_2731 in pipeline #spec# , #spec# : bad datanode #spec#",1
2ef07439,DataStreamer Exception,1
b4ff2357,ERROR IN CONTACTING RM.,147
d9634af1,"Retrying connect to server : msra-sa-41 : 8030. Already tried #spec# time ( s ) ; retry policy is RetryUpToMaximumCountWithFixedSleep ( maxRetries = 10 , sleepTime = 1000 MILLISECONDS )",146
1006aff4,Task : * - exited : java.net.NoRouteToHostException : No Route to Host from MININT-FNANLI5 #spec# to msra-sa-41 : 9000 failed on socket timeout exception : java.net.NoRouteToHostException : No route to host : no further information ; For more details see : http : #spec#,2
2c196f55,Diagnostics report from * : Error : java.net.NoRouteToHostException : No Route to Host from MININT-FNANLI5 #spec# to msra-sa-41 : 9000 failed on socket timeout exception : java.net.NoRouteToHostException : No route to host : no further information ; For more details see : http : #spec#,4
c577ac64,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from RUNNING to FAIL_CONTAINER_CLEANUP,1
fedf12e8,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from FAIL_CONTAINER_CLEANUP to FAIL_TASK_CLEANUP,1
1a93b791,Processing the event EventType : TASK_ABORT,2
8a5c48e9,Task cleanup failed for attempt *,2
4e1d8162,* TaskAttempt Transitioned from FAIL_TASK_CLEANUP to FAILED,2
4efd0d94,Error writing History Event : org.apache.hadoop.mapreduce.jobhistory.TaskAttemptUnsuccessfulCompletionEvent@7317849d,1
87813308,"Thread Thread [ eventHandlingThread , 5 , main ] threw an Exception.",1
dc18566f,#spec# failures on node MININT-FNANLI5.fareast.corp.microsoft.com,2
60a12beb,Added attempt_1445144423722_0020_m_000002_1 to list of failed maps,1
24d41a31,Before Scheduling : PendingReds : 0 ScheduledMaps : 2 ScheduledReds : 1 AssignedMaps : 9 AssignedReds : 0 CompletedMaps : 1 CompletedReds : 0 ContAlloc : 11 ContRel : 1 HostLocal : 7 RackLocal : 3,1
cf5b45e6,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from RUNNING to FAIL_CONTAINER_CLEANUP,1
bfb6ca15,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from FAIL_CONTAINER_CLEANUP to FAIL_TASK_CLEANUP,1
b6e42a9d,Added attempt_1445144423722_0020_m_000001_1 to list of failed maps,1
9b6cae60,Before Scheduling : PendingReds : 0 ScheduledMaps : 3 ScheduledReds : 1 AssignedMaps : 9 AssignedReds : 0 CompletedMaps : 1 CompletedReds : 0 ContAlloc : 11 ContRel : 1 HostLocal : 7 RackLocal : 3,1
