EventId,EventTemplate,Occurrences
088bafb1,ciod: duplicate canonical-rank 31 to logical-rank 0 mapping at line 3 of node map file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-sweep/sweep.map,1
09104ecd,"Node card VPD check: U11 node in processor card slot J18 do not match. VPD ecid 04CC81389C2FFFFF03071B7048DF, found 04D780871F2FFFFF08031BD046E2",1
09ff4e4b,total of 3 ddr error(s) detected and corrected over 8732 seconds,1
0b57df41,18507114 torus sender z- retransmission error(s) (dcr 0x02f9) detected and corrected over 198 seconds,1
0c819fdb,"3 ddr errors(s) detected and corrected on rank 0, symbol 18, bit 0",1
0d02c0e2,program interrupt,3
0d2a2e4c,"Kernel detected 3486044 integer alignment exceptions (3486037) iar 0x00544ea8, dear 0x01ef7c60 (3486038) iar 0x00544eb8, dear 0x01ef7c80 (3486039) iar 0x00544ea8, dear 0x01ef7ca0 (3486040) iar 0x00544eb8, dear 0x01ef7cc0 (3486041) iar 0x00544ee0, dear 0x01ef7ce0 (3486042) iar 0x00544ef0, dear 0x01ef7d00 (3486043) iar 0x00544ee0, dear 0x01ef7d20 (3486044) iar 0x00544ef0, dear 0x01ef7d40",1
0dbab2b1,Lustre mount FAILED : bglio388 : point /p/gb1,1
0ea50ffe,"critical input interrupt (unit=0x0b bit=0x17): warning for tree C1 wire, suppressing further interrupts of same type",1
0f035adc,ciod: LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file or directory,2
0ff6e3fb,total of 1 ddr error(s) detected and corrected over 2487 seconds,1
1036074d,ciod: Missing or invalid fields on line 1 of node map file /home/auselton/bgl/mapfiles/bgl.128mps.f64.map,1
1239cef9,"ciod: Error loading /g/g24/buber/Yunsic/BlueGene/partad.develf/taddriver.32.exe: program image too big, 361544528 > 266076160",1
12c46e92,NodeCard is not fully functional,1
1335bf9d,guaranteed instruction cache block touch.0,2
14c982d9,program interrupt: imprecise exception......0,5
1780b555,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41060, Connection timed out",1
18bf6b26,"data *{1,1} interrupt *{0,3}",40
198c56f7,wait state enable.................0,1
1a068bbf,fpr29=0xffffffff ffffffff ffffffff ffffffff,1
1a9358c9,ciod: generated 108 core files for program /home/spelce1/HPCC_IBM/Urgent/VNM/32K/vnm.rts,1
1b423593,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,51
1c2a9320,critical input interrupt enable...0,1
1c4140c3,ciod: generated 1 core files for program /bgl/apps/swl-prep/ibm-swl/functional/sppm_chkpt/run/sppm,1
2155f34b,1 torus receiver x+ input pipe error(s) (dcr 0x02ec) detected and corrected,1
220716fc,rts panic! - stopping execution,2
228fcad4,disable store gathering..................0,3
2355b700,ciod: pollControlDescriptors: Detected the debugger died.,3
23c0c2fe,Lustre mount FAILED : bglio23 : point /p/gb1,1
262ac5c8,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",15
27db4ccb,1 torus receiver z+ input pipe error(s) (dcr 0x02f0) detected and corrected,1
29a0dd89,"ciod: Error loading /home/yates//bandwidth.rts: invalid or missing program image, No such file or directory",1
2be009e3,critical input interrupt (unit=0x0b bit=0x06): warning for torus y+ wire,1
2c050cb7,instruction address: 0x00004ed8,20
2eb8058c,"ciod: In packet from node 91.0 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003b005b 00030000 00000001 00000000)",1
2ec4bdb1,debug interrupt enable............0,1
2eca61b2,"ciod: Error loading /p/gb1/stella/UMT2K/1369/umt2k_DD: invalid or missing program image, Permission denied",1
2f984495,"ciod: Error loading /bgl/apps/scaletest/stability/MDCASK/WORK/65576/inferno: invalid or missing program image, No such file or directory",1
2fbf058f,"rts: kernel terminated for reason 1001rts: bad message header: invalid cpu, type=42315, cpu=105, index=1207960804, total=2691015",1
3028f9b9,Lustre mount FAILED : bglio344 : point /p/gb1,1
333ff570,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33370,1
3378e9fd,exception syndrome register: 0x08000000,1
341ef23e,"*{1,1} total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",71
35956b9b,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:33569,1
391b2db5,total of 5 ddr error(s) detected and corrected over 9108 seconds,1
39266a55,16 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,1
3971a417,byte ordering exception.....................0,2
39f84cff,program interrupt: fp cr update.............0,1
3ca2672b,New ido chip inserted into the database: FF:F2:9F:15:1F:72:00:0D:60:EA:E0:8D ip=10.7.0.13 v=9 t=2,1
3cd4d8b4,program interrupt: unimplemented operation..0,2
3d415c22,"2 ddr errors(s) detected and corrected on rank 0, symbol 18, bit 6",1
3eb4472a,Ido chip status changed: FF:F2:9F:16:E2:23:00:0D:60:E9:1D:DC ip=10.0.0.151 v=9 t=4 status=M Fri Jul 01 08:16:53 PDT 2005,1
3fdf05b3,ciod: LOGIN chdir(/p/gb2/glosli/8M_5000K/t800) failed: No such file or directory,1
4001b50b,New ido chip inserted into the database: FF:F2:9F:16:C4:C2:00:0D:60:E9:3B:3D ip=10.2.1.37 v=13 t=4,1
4066276d,"ciod: Error loading /p/gb1/stella/SPPM/1322/sppm_DD: invalid or missing program image, Permission denied",1
40c9c002,store operation.............................1,2
4131cdd7,"1 ddr errors(s) detected and corrected on rank 0, symbol 28, bit 0",1
429605cd,New ido chip inserted into the database: FF:F2:9F:16:BF:6C:00:0D:60:E9:40:93 ip=10.5.0.46 v=13 t=4,1
42a3ec45,"ciod: Error loading /home/glosli/src/ddcMD/ddcMD/1.1.13/ddcMDbglV: invalid or missing program image, No such file or directory",1
43160ba8,ciod: generated 58 core files for program /home/spelce1/HPCC_IBM/Urgent/COP/64K/opt_co_dc.rts,1
43ba6776,"1 ddr error(s) detected and corrected on rank 0, symbol 24 over 335 seconds",1
457abad9,"ciod: Received signal 15, code=0, errno=0, address=0x00001a12",1
473b1afe,ciod: Message code 0 is not 51 or 4294967295,1
47e6f3e3,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:45713: Link has been severed,1
48a32f65,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:55929, Link has been severed",1
4a855bbd,floating point instr. enabled.....1,4
4b8070c3,"ciod: Error loading /bgl/apps/followup/SPaSM_static/SPaSM.460-1115: invalid or missing program image, Permission denied",1
4f884f50,machine state register: 0x00002000,4
511c1d0d,machine check enable..............0,2
516f690d,"ciod: Error loading /bgl/apps/SWL/stability/NEWS05/news05_DD: invalid or missing program image, Permission denied",1
51a50d2f,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:41217: Link has been severed,1
52a4d2dc,ciod: LOGIN chdir(/home/germann2/SPaSM_static) failed: No such file or directory,1
53a936ba,guaranteed data cache block touch........1,1
53e680a6,"1 ddr errors(s) detected and corrected on rank 0, symbol 11, bit 6",1
547d8b2e,Lustre mount FAILED : bglio559 : point /p/gb1,1
58441c45,26741629 torus sender z- retransmission error(s) (dcr 0x02f9) detected and corrected over 268 seconds,1
58b7753b,2 L3 EDRAM error(s) (dcr 0x0157) detected and corrected over 282 seconds,1
59d9899e,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:53387, Connection reset by peer",1
5a695884,MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),7
5abc38e5,"ciod: Received signal 15, code=0, errno=0, address=0x000001b0",4
5ad5478b,"ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/VNM64/vnm.rts: invalid or missing program image, Permission denied",1
5b67bc09,"28 ddr error(s) detected and corrected on rank 0, symbol 21 over 11562 seconds",1
5ceb0a30,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,5
5db2446c,"ciod: Received signal 15, code=0, errno=0, address=0x0000044a",1
5e691015,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:56170, Link has been severed",1
5f7a3f75,program interrupt: privileged instruction...0,5
61e0fbaa,"1 ddr errors(s) detected and corrected on rank 0, symbol 17, bit 1",1
62feec20,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:57673: Link has been severed,1
637f2d60,4 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,1
63e2d263,"Kernel detected 3830884 integer alignment exceptions (3830877) iar 0x00544ea8, dear 0x01fc1ba0 (3830878) iar 0x00544eb8, dear 0x01fc1bc0 (3830879) iar 0x00544ea8, dear 0x01fc1be0 (3830880) iar 0x00544eb8, dear 0x01fc1c00 (3830881) iar 0x00544ee0, dear 0x01fc1c20 (3830882) iar 0x00544ef0, dear 0x01fc1c40 (3830883) iar 0x00544ee0, dear 0x01fc1c60 (3830884) iar 0x00544ef0, dear 0x01fc1c80",1
6478f9e7,"1 ddr errors(s) detected and corrected on rank 0, symbol 35, bit 1",1
648d7637,ciod: generated 64 core files for program /bgl/apps/followup/hellow/a.out.1111,2
64d56eed,minus normalized number..................0,1
65715d54,"Kernel detected 3747792 integer alignment exceptions (3747785) iar 0x00544ea8, dear 0x01fc9220 (3747786) iar 0x00544eb8, dear 0x01fc9240 (3747787) iar 0x00544ea8, dear 0x01fc9260 (3747788) iar 0x00544eb8, dear 0x01fc9280 (3747789) iar 0x00544ee0, dear 0x01fc92a0 (3747790) iar 0x00544ef0, dear 0x01fc92c0 (3747791) iar 0x00544ee0, dear 0x01fc92e0 (3747792) iar 0x00544ef0, dear 0x01fc9300",1
6599ddfe,Lustre mount FAILED : bglio46 : point /p/gb1,1
65bc64a5,"ciod: Received signal 15, code=0, errno=0, address=0x0000044d",1
67d49f9f,rts: bad message header: expecting type 57 instead of type 3 (softheader=00131db8 81aa0003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007,1
68d134b6,Ido chip status changed: FF:F2:9F:16:EB:27:00:0D:60:E9:14:D8 ip=10.0.2.192 v=13 t=4 status=M Thu Aug 04 15:29:45 PDT 2005,1
6a308701,"problem state (0=sup,1=usr).......0",3
6a38f801,"*{1,1} double-hummer alignment exceptions",109
6ceeee77,"NFS Mount failed on bglio91, slept 15 seconds, retrying (1)",1
6e12673f,Machine State Register: 0x0002f900,1
6ea95d12,"ciod: Error loading /home.old/glosli/src/ddcMD/ddcMD1.1.17/bin/ddcMDGbglV: invalid or missing program image, No such file or directory",1
72e526f2,"1 ddr errors(s) detected and corrected on rank 0, symbol 33, bit 7",1
7372e0fa,"ciod: Error loading /home/yates//torus-latency.rts: invalid or missing program image, No such file or directory",3
7567ca62,ciod: generated 64 core files for program /home/rfisher/sodscaling/flash2,1
77b17bd0,r24=0x0ffea4c8 r25=0x00000003 r26=0x0000000f r27=0xffffd000,1
77db7dd7,"Kernel detected 3853444 integer alignment exceptions (3853437) iar 0x00544ea8, dear 0x01ef5e20 (3853438) iar 0x00544eb8, dear 0x01ef5e40 (3853439) iar 0x00544ea8, dear 0x01ef5e60 (3853440) iar 0x00544eb8, dear 0x01ef5e80 (3853441) iar 0x00544ee0, dear 0x01ef5ea0 (3853442) iar 0x00544ef0, dear 0x01ef5ec0 (3853443) iar 0x00544ee0, dear 0x01ef5ee0 (3853444) iar 0x00544ef0, dear 0x01ef5f00",1
783a1893,"Node card VPD check: U11 node in processor card slot J17 do not match. VPD ecid 04D97DB7937BFFFF05071B7054DA, found 04D081A3892FFFFF0D0B1C505AF3",1
78f10049,instruction cache parity error corrected,42
795c22d3,"ciod: Error loading ./runtime_malloc: invalid or missing program image, No such file or directory",1
7c67b37d,"1 ddr errors(s) detected and corrected on rank 0, symbol 8, bit 7",1
7d3864ad,"1 ddr errors(s) detected and corrected on rank 0, symbol 25, bit 1",1
7d388456,"ciod: Error loading /bgl/apps/SWL/performance/MINIBEN//bandwidth.rts: invalid or missing program image, No such file or directory",1
7d6bd641,"PrepareForService shutting down Node card(mLctn(R10-M1-N2), mCardSernum(203231503833343000000000594c31304b34323934303257), mLp(FF:F2:9F:16:E0:DA:00:0D:60:E9:1F:25), mIp(10.1.1.164), mType(4)) as part of Service Action 648",1
81040f25,"ciod: Error loading /bgl/apps/swl-prep/rky-swl/MPI-PERF/IMB/perf_tests/IMB-MPI1.5124KB: invalid or missing program image, No such file or directory",1
829c6505,ciod: LOGIN chdir(/p/bg1/da) failed: No such file or directory,1
830f6399,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:53591: Link has been severed,1
8321b8c4,ciod: generated 64 core files for program /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts,1
840b7256,"CE sym *{1,1} at *{1,1} mask *{1,1}",92
84c08fac,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41534, Link has been severed",1
8556fcc1,"4 ddr errors(s) detected and corrected on rank 0, symbol 29, bit 4",1
859bc8de,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=009756d5 8bfa0003 00000002 00000000) PSR0=20021f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",1
86a5b6eb,"Node card status: ALERT 0, ALERT 1, ALERT 2, ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.",1
86f7b5ef,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:47696: Link has been severed,1
87191a62,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:41554, Connection timed out",1
8790d49b,"iar *{1,1} dear *{1,1}",208
8797b4b5,exception syndrome register: 0x00800000,5
890fdb62,ciod: LOGIN chdir(/home/germann2/BGL-demo) failed: No such file or directory,1
8a5c46f9,dbcr0=0x00000000 dbsr=0x00000000 ccr0=0x40002000,1
8ab866b7,1 tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over 244 seconds,1
8af037ec,icache prefetch threshold................0,2
8c0fdfe3,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:49934, Link has been severed",1
8ca9d30d,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=0064588e 8aff0003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",1
8e2b94d3,"ciod: Received signal 15, code=0, errno=0, address=0x000001f5",3
9092a362,"ciod: Error loading /home/greeno/raptor.new.dev.3d.BGL.CXX_XL.MPI.ex: invalid or missing program image, No such file or directory",1
9387ff2b,"Kernel detected 3945740 integer alignment exceptions (3945733) iar 0x00544ea8, dear 0x01ef7960 (3945734) iar 0x00544eb8, dear 0x01ef7980 (3945735) iar 0x00544ea8, dear 0x01ef79a0 (3945736) iar 0x00544eb8, dear 0x01ef79c0 (3945737) iar 0x00544ee0, dear 0x01ef79e0 (3945738) iar 0x00544ef0, dear 0x01ef7a00 (3945739) iar 0x00544ee0, dear 0x01ef7a20 (3945740) iar 0x00544ef0, dear 0x01ef7a40",1
940724cb,instruction address space.........0,1
9629a858,ciod: generated 128 core files for program /g/g24/germann2/SPaSM_static/SPaSM_mpi,1
979dd8fa,"ciod: Received signal 15, code=0, errno=0, address=0x000001b2",1
9b04f0b8,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:37916: Link has been severed,1
9b3243de,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:50288, Link has been severed",1
9b5e1d13,"Node card VPD check: U11 node in processor card slot J16 do not match. VPD ecid 04DF80A7942FFFFF0C081AE08CD2, found 0000000000000000000000000000",1
9c9d4842,ciod: LOGIN chdir(/g/g0/spelce1/Linpack_SWL) failed: No such file or directory,2
9ca07f66,"Node card VPD check: U01 node in processor card slot J05 do not match. VPD ecid 04D37DF2DE7BFFFF0D081AF0DAD2, found 04DD80740E2FFFFF0A0C19D0CEBD",1
9d4258b4,ciod: generated 128 core files for program /bgl/apps/SWL/stability/DDCMD//ddcMDbglV,1
9d4c6fba,"Kernel detected 3946290 integer alignment exceptions (3946283) iar 0x00544ea8, dear 0x01ef6080 (3946284) iar 0x00544eb8, dear 0x01ef60a0 (3946285) iar 0x00544ea8, dear 0x01ef60c0 (3946286) iar 0x00544eb8, dear 0x01ef60e0 (3946287) iar 0x00544ee0, dear 0x01ef6100 (3946288) iar 0x00544ef0, dear 0x01ef6120 (3946289) iar 0x00544ee0, dear 0x01ef6140 (3946290) iar 0x00544ef0, dear 0x01ef6160",1
9d5d6232,Can not get assembly information for node card,6
9d651095,Ido chip status changed: FF:F2:9F:16:DC:81:00:0D:60:E9:23:7E ip=10.6.1.207 v=13 t=4 status=M Tue Aug 09 10:08:23 PDT 2005,1
9d75e092,generating,721
9d82ee48,instruction address: 0x0062fe04,1
9e0bba95,"Node card VPD check: U11 node in processor card slot J10 do not match. VPD ecid 07570DD8002FFFFF09031B7090E2, found 04D480D8482FFFFF0A071BA052DE",1
9e4d32d7,13 tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over 4562 seconds,1
9eb6435d,5 torus receiver z+ input pipe error(s) (dcr 0x02f0) detected and corrected,1
9f7cd7e7,force load/store alignment...............0,2
9f94d88e,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:60243, Link has been severed",1
a1d320af,ciod: generated 128 core files for program /g/g90/glosli/src/ddcMD/ddcMD1.1.18a/bin/ddcMDbglV,2
a205b7d2,"1 ddr errors(s) detected and corrected on rank 0, symbol 17, bit 7",1
a2335b6b,Node card is not fully functional,6
a2741b4f,ciod: generated 128 core files for program /bgl/apps/followup/SPaSM_static/SPaSM_mpi.rel2,1
a346154f,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:52930, Connection reset by peer",1
a37f6fd5,"Node card VPD check: U01 node in processor card slot J15 do not match. VPD ecid 04DE7DB80D7BFFFF04051B70D8D9, found 04DE7DF2D37BFFFF09081B6088D9",1
a553aad2,ciod: cpu 0 at treeaddr 438 sent unrecognized message 0xffffffff,1
a57627fb,program interrupt: illegal instruction......1,3
a5a1a1ff,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:42213: Link has been severed,1
a71bf985,ciod: generated 64 core files for program IMB-MPI1.2MB_perf,1
a77244af,ciod: LOGIN chdir(/p/gb1/stella/RAPTOR/2183) failed: Input/output error,1
a828f891,shutdown complete,1
a882a9e3,"1 ddr errors(s) detected and corrected on rank 0, symbol 10, bit 0",1
a8cde7ce,"4 ddr errors(s) detected and corrected on rank 0, symbol 13, bit 5",1
a9ddfd24,total of 1 ddr error(s) detected and corrected,9
aa4cfd50,"*{1,1} floating point alignment exceptions",121
abe0ec09,"ciod: Error loading /g/g0/spelce1/HPCC_IBM/Urgent/COP/64K/RandomAccess.64R.rts: invalid or missing program image, Permission denied",1
ac04e4b7,"ciod: Error loading /p/gb1/stella/UMT2K/1325/umt2k_DD: invalid or missing program image, Permission denied",1
ac8a6999,data address: 0x00000002,8
ae9a7a4f,data address space................0,5
af999985,rts internal error,1
afc7bcc1,"NFS Mount failed on bglio716, slept 15 seconds, retrying (1)",1
b1496644,Lustre mount FAILED : bglio136 : point /p/gb1,1
b218d94f,"1 ddr errors(s) detected and corrected on rank 0, symbol 3, bit 6",1
b3b1c4d4,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:47189, Link has been severed",1
b46f4391,"ciod: Error loading /bgl/apps/SWL/stability/MDCASK/WORK/1383/inferno: invalid or missing program image, Permission denied",1
b486eee5,"ciod: Error loading /bgl/apps/SWL/performance/MINIBEN//torus-latency.rts: invalid or missing program image, No such file or directory",1
b74d53ca,floating pt ex mode 1 enable......0,2
b9b29cfb,data TLB error interrupt,60
baaf5ad4,icache prefetch depth....................0,1
bacd8cdf,"Kernel detected 4909176 integer alignment exceptions (4909169) iar 0x00544ea8, dear 0x01fc8a40 (4909170) iar 0x00544eb8, dear 0x01fc8a60 (4909171) iar 0x00544ea8, dear 0x01fc8a80 (4909172) iar 0x00544eb8, dear 0x01fc8aa0 (4909173) iar 0x00544ee0, dear 0x01fc8ac0 (4909174) iar 0x00544ef0, dear 0x01fc8ae0 (4909175) iar 0x00544ee0, dear 0x01fc8b00 (4909176) iar 0x00544ef0, dear 0x01fc8b20",1
baf8a983,"ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied",3
be0b83a8,"ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied",1
bf09393d,"159 ddr error(s) detected and corrected on rank 0, symbol 29 over 2486 seconds",1
c04650d3,Lustre mount FAILED : bglio736 : point /p/gb1,1
c09aa231,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to 172.16.96.116:34903: Link has been severed,1
c17e917f,Lustre mount FAILED : bglio78 : block_id : location,1
c42200c4,rts tree/torus link training failed: wanted: B C X+ X- Y+ Y- Z+ Z- got: B C X- Y- Z+ Z-,1
c44dd7ca,"ciod: Error loading /bgl/apps/SWL/stability/HPL/WORK/1498./hpl_DD: invalid or missing program image, No such file or directory",1
c4c23eb3,"Node card VPD check: U01 node in processor card slot J08 do not match. VPD ecid 075F04E8A27BFFFF07021C3096ED, found 04D78137922FFFFF040E1C3052ED",1
c500524e,Lustre mount FAILED : bglio617 : block_id : location,1
c51f5cc7,ciod: LOGIN chdir(/bglscratch/bwallen/SWL/SYS-CALLS/testcases/kernel/syscalls/truncate) failed: No such file or directory,1
c56cf501,fraction rounded.........................0,1
c600d85f,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00589370 90990003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",1
c6394360,Lustre mount FAILED : bglio336 : point /p/gb1,1
c66cc4a1,ciod: LOGIN chdir(pwd) failed: No such file or directory,2
c8ee6b3a,"Kernel detected 4898338 integer alignment exceptions (4898331) iar 0x00544ea8, dear 0x049e75e0 (4898332) iar 0x00544eb8, dear 0x049e7600 (4898333) iar 0x00544ea8, dear 0x049e7620 (4898334) iar 0x00544eb8, dear 0x049e7640 (4898335) iar 0x00544ee0, dear 0x049e7660 (4898336) iar 0x00544ef0, dear 0x049e7680 (4898337) iar 0x00544ee0, dear 0x049e76a0 (4898338) iar 0x00544ef0, dear 0x049e76c0",1
c91606ba,"ciod: Error loading /bgl/apps/followup/RAPTOR/new.raptor.trace: invalid or missing program image, Exec format error",2
cba9de64,floating pt ex mode 0 enable......0,3
cc63cb0c,"Node card VPD check: U01 node in processor card slot J14 do not match. VPD ecid 074C04C10F7BFFFF08051AE08ED2, found 04C180A5D12FFFFF05081BD088E2",1
cc743b61,ciod: LOGIN chdir(/home/yates/SWL_tests/BGL64k_SWL_tests_develop/MPI-VAL/MPITs_v050902/rundir) failed: No such file or directory,1
cca118cb,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:52839, Connection reset by peer",1
cd60033d,total of 12 ddr error(s) detected and corrected,1
cf0650a7,ciod: LOGIN chdir(/bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.05) failed: No such file or directory,2
d024d78d,ciod: Error creating node map from file /p/gb2/cabot/miranda/newmaps/8k_128x64x1_8x4x4.map: No child processes,1
d066154a,1 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,1
d080c872,ciod: LOGIN chdir(/bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.01) failed: No such file or directory,2
d1870ab5,"ciod: Error loading /bgl/apps/SWL/stability/HPL/WORK/1501./hpl_DD: invalid or missing program image, No such file or directory",1
d1e83ec7,"2 ddr error(s) detected and corrected on rank 0, symbol 34 over 2738 seconds",1
d43d0152,"ciod: Error loading /bgl/apps/followup/SPASM/spasm.254: invalid or missing program image, Permission denied",2
d47de601,"5 ddr error(s) detected and corrected on rank 0, symbol 28 over 2946 seconds",1
d4d51b36,"4 ddr errors(s) detected and corrected on rank 0, symbol 24, bit 1",1
d5011070,ciod: generated 64 core files for program /home/spelce1/HPCC_IBM/Urgent/COP/64K/opt_co_dc.rts,1
d5136bdb,rts: kernel terminated for reason 1004,5
d629f5c8,ciod: generated 128 core files for program /g/g20/valone1/SPaSM-shock/SPaSM_mpi,1
d6c84ed5,"ciod: Error loading /p/gb1/stella/UMT2K/1372/umt2k_DD: invalid or missing program image, Permission denied",1
d7cb53a5,lr:00004ed0 cr:28244842 xer:20000002 ctr:00086000,1
d9735fda,"Kernel detected 35591540 integer alignment exceptions (35591533) iar 0x0023f108, dear 0x1feaa260 (35591534) iar 0x00265564, dear 0x1feaa1c0 (35591535) iar 0x00265574, dear 0x1feaa1e0 (35591536) iar 0x00265578, dear 0x1feaa200 (35591537) iar 0x00265588, dear 0x1feaa220 (35591538) iar 0x0026558c, dear 0x1feaa240 (35591539) iar 0x00265594, dear 0x1feaa260 (35591540) iar 0x00265598, dear 0x1feaa280",1
dada6431,total of 23 ddr error(s) detected and corrected,1
