EventId,EventTemplate,Occurrences
cf6e4a90,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*> <*>,21
91c376bc,<*> <*> <*> with <*>,43
f7406429,NET: Registered protocol family 16,1
1243f3db,session <*> for user <*> <*> <*>,123
44330be5,warning: can't get client address: Connection reset by peer,2
7b5d2b54,PCI: <*> <*> <*> <*> <*>,2
92f38af7,"There is already a security framework initialized, register_security failed.",1
d09761d7,<*> startup succeeded,8
e0461047,BIOS-e820: <*> - <*> (reserved),3
4b9338f6,ROOT LOGIN ON tty2,1
08c71eac,User unknown timed out after 900 seconds at Sat Jun 18 <*> 2005,1
4475646e,zapping low mappings.,1
ea93d02b,<*> PCI <*> <*> <*> <*> <*> <*>,1
e3816864,audit: initializing netlink socket (disabled),1
6686ef46,kernel.core_uses_pid = 1,1
d0e853c1,audit(1122475266.4294965305:0): initialized,1
d49fda24,connection from <*> <*> at <*> <*> <*> <*> 2005,30
ca5fb46d,Calibrating delay loop... 1445.88 BogoMIPS,1
cd899eb5,session <*> for user <*>,123
6f750a44,connection from <*> () at <*> <*> <*> <*> 2005,132
e6041b21,<*> <*> <*> <*> no <*>,16
80785373,<*> <*> <*> <*> no <*> <*> <*> <*>,1
995ee000,Capability LSM initialized,1
ae392113,"CPU 0 irqstacks, hard=02345000 soft=02344000",1
add074a6,"Total HugeTLB memory allocated, 0",1
cb7aa6e4,POSIX conformance testing by UNIFIX,1
d1952a29,<*> <*> user,1
8ec80336,VFS: Disk quotas dquot_6.5.1,1
b7ac2ad4,"Memory: 125312k/129720k available (1540k kernel code, 3860k reserved, 599k data, 144k init, 0k highmem)",1
