EventId,EventTemplate,Occurrences
90eb0db0,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,2
773f4a2b,"Slow ReadProcessor read fields took 65020ms (threshold=30000ms); ack: seqno: -2 status: SUCCESS status: ERROR downstreamAckTimeNanos: 0, targets: [:50010, :50010]",130
0f71bb1f,DFSOutputStream ResponseProcessor exception  for block BP-1347369012--1444972147527:blk_1073743512_2731,5
6659e8b0,"Error Recovery for block BP-1347369012--1444972147527:blk_1073743512_2731 in pipeline :50010, :50010: bad datanode :50010",39
5e5f5ff9,DataStreamer Exception,10
26b3ef05,ERROR IN CONTACTING RM.,1
773f4a2b,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",130
44edb81f,<*> <*> <*> <*> <*> java.net.NoRouteToHostException: No Route to Host from MININT-FNANLI5/ to msra-sa-41:9000 failed on socket timeout exception: java.net.NoRouteToHostException: No route to host: no further information; For more details see: http://wiki.apache.org/hadoop/NoRouteToHost,10
6659e8b0,KILLING attempt_1445144423722_0020_m_000002_0,39
c9ebd122,Task cleanup failed for attempt <*>,2
c9ebd122,Error writing History Event: org.apache.hadoop.mapreduce.jobhistory.TaskAttemptUnsuccessfulCompletionEvent@7317849d,2
60d079c6,"Thread Thread[eventHandlingThread,5,main] threw an Exception.",1
a83c59ee,<*> failures on node MININT-FNANLI5.fareast.corp.microsoft.com,1
944f8887,Added <*> to list of failed maps,1
63fbbb87,KILLING attempt_1445144423722_0020_m_000001_0,31
