EventId,EventTemplate,Occurrences
e21489d5,ciod: LOGIN chdir(/LAPACK_440d/BLAS) failed: No such file or directory,1
58a3fb1d,ciod: LOGIN * failed: No such file or directory,10
2fbf058f,"rts: kernel terminated for reason 1001rts: bad message header: invalid cpu, type=42315, cpu=105, index=1207960804, total=2691015",1
9b5e1d13,"Node card VPD check: U11 node in processor card slot J16 do not match. VPD ecid 04DF80A7942FFFFF0C081AE08CD2, found 0000000000000000000000000000",1
e3703b8d,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",9
5ceb0a30,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,3
9092a362,"ciod: Error loading /home/greeno/raptor.new.dev.3d.BGL.CXX_XL.MPI.ex: invalid or missing program image, No such file or directory",1
262ac5c8,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",15
53e30f70,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to * Link has been severed,9
5ceb0a30,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,2
27db4ccb,1 torus receiver z+ input pipe error(s) (dcr 0x02f0) detected and corrected,1
97976721,ciod: Error creating node map from file /home/pakin1/sweep3d-2.2b/results/random1-8x32x32x2.map: Permission denied,1
3ca2672b,New ido chip inserted into the database: FF:F2:9F:15:1F:72:00:0D:60:EA:E0:8D ip=10.7.0.13 v=9 t=2,1
5f70c20b,New ido chip inserted into the database: * * v=13 t=4,2
f1a5d851,"PrepareForService shutting down NodeCard(mLctn(R25-M1-N2), mCardSernum(203231503833343000000000594c31304b34333431303158), mLp(FF:F2:9F:16:CF:0F:00:0D:60:E9:30:F0), mIp(10.2.2.80), mType(4)) as part of Service Action 310",1
3f240ca2,* torus receiver * input pipe error(s) (dcr * detected and corrected,3
e0d4d6ba,Ido chip status changed: FF:F2:9F:15:7B:E0:00:0D:60:EA:84:1F ip=10.7.0.130 v=13 t=1 status=M Sat Sep 17 07:49:04 PDT 2005,1
67d49f9f,rts: bad message header: expecting type 57 instead of type 3 (softheader=00131db8 81aa0003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007,1
f7c382bd,special purpose registers:,1
4192aed3,* floating point alignment exceptions,121
86a5b6eb,"Node card status: ALERT 0, ALERT 1, ALERT 2, ALERT 3 is (are) active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD is asserted. PGOOD error latch is clear. MPGOOD is OK. MPGOOD error latch is clear. The 2.5 volt rail is OK. The 1.5 volt rail is OK.",1
ce5b7283,iar 003a90fc dear 00b360e8,1
84a68873,iar 003a90dc dear 00b35148,1
a2335b6b,Node card is not fully functional,1
a77244af,ciod: LOGIN chdir(/p/gb1/stella/RAPTOR/2183) failed: Input/output error,1
c500524e,Lustre mount FAILED : bglio617 : block_id : location,1
c56cf501,fraction rounded.........................0,1
6e12673f,Machine State Register: 0x0002f900,1
e50bbd7a,total of * ddr error(s) detected and corrected over * seconds,4
8321b8c4,ciod: generated 64 core files for program /home/spelce1/HPCC_IBM/TomAndJeff/bin/tested_copro/tested_copro.rts,1
cc63cb0c,"Node card VPD check: U01 node in processor card slot J14 do not match. VPD ecid 074C04C10F7BFFFF08051AE08ED2, found 04C180A5D12FFFFF05081BD088E2",1
c231e823,Node card VPD check: * node in processor card slot * do not match. VPD ecid * found *,6
2eb8058c,"ciod: In packet from node 91.0 (R62-M1-Nf-C:J03-U11), message code 2 is not 3 or 4294967295 (softheader=003b005b 00030000 00000001 00000000)",1
a37f6fd5,"Node card VPD check: U01 node in processor card slot J15 do not match. VPD ecid 04DE7DB80D7BFFFF04051B70D8D9, found 04DE7DF2D37BFFFF09081B6088D9",1
beb04f5f,ciod: Error reading message prefix on CioStream socket to * Connection timed out,2
e3703b8d,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",26
c91606ba,"ciod: Error loading /bgl/apps/followup/RAPTOR/new.raptor.trace: invalid or missing program image, Exec format error",2
d8ea3aad,"* ddr error(s) detected and corrected on rank 0, symbol * over * seconds",7
16fdffa7,* tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,2
e84d0e9f,"critical input interrupt (unit=0x0b bit=0x0a): warning for torus z+ wire, suppressing further interrupts of same type",2
92420707,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,51
d9735fda,"Kernel detected 35591540 integer alignment exceptions (35591533) iar 0x0023f108, dear 0x1feaa260 (35591534) iar 0x00265564, dear 0x1feaa1c0 (35591535) iar 0x00265574, dear 0x1feaa1e0 (35591536) iar 0x00265578, dear 0x1feaa200 (35591537) iar 0x00265588, dear 0x1feaa220 (35591538) iar 0x0026558c, dear 0x1feaa240 (35591539) iar 0x00265594, dear 0x1feaa260 (35591540) iar 0x00265598, dear 0x1feaa280",1
2be009e3,critical input interrupt (unit=0x0b bit=0x06): warning for torus y+ wire,1
5ad5478b,"ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/VNM64/vnm.rts: invalid or missing program image, Permission denied",1
7ac3ff95,"ciod: Error loading * invalid or missing program image, Permission denied",18
f1f86793,critical input interrupt (unit=0x0b bit=0x0b): warning for torus z- wire,1
e6a4f442,Ido chip status changed: * * v=13 * status=M * Aug * * PDT 2005,3
d066154a,1 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,1
1239cef9,"ciod: Error loading /g/g24/buber/Yunsic/BlueGene/partad.develf/taddriver.32.exe: program image too big, 361544528 > 266076160",1
7d6bd641,"PrepareForService shutting down Node card(mLctn(R10-M1-N2), mCardSernum(203231503833343000000000594c31304b34323934303257), mLp(FF:F2:9F:16:E0:DA:00:0D:60:E9:1F:25), mIp(10.1.1.164), mType(4)) as part of Service Action 648",1
a03e6dbc,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00ce22e8 e6200003 00000002 00000000) * PSR1=00000000 PRXF=00000002 PIXF=00000007",2
859bc8de,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=009756d5 8bfa0003 00000002 00000000) PSR0=20021f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",1
343a7ebc,* torus sender z- retransmission error(s) (dcr 0x02f9) detected and corrected over * seconds,2
86ce8065,"* total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",71
8ca9d30d,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=0064588e 8aff0003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",1
c600d85f,"Error receiving packet on tree network, expecting type 57 instead of type 3 (softheader=00589370 90990003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",1
1a068bbf,fpr29=0xffffffff ffffffff ffffffff ffffffff,1
cc71220d,iar 003a90fc dear 00b35db8,1
6bfe1d17,iar * dear *,21
7135c50e,iar 003a9260 dear 00efe838,1
ed489187,iar 003a9260 dear 00efcbc8,1
6bfe1d17,iar * dear *,23
5e55ec2d,iar 003a92a0 dear 00b36898,1
fc3c1041,ciod: Error reading message prefix on CioStream socket to * Connection reset by peer,4
413368c4,ciod: Error reading message prefix on CioStream socket to * Link has been severed,8
b6df4bfd,* tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over * seconds,2
0ea50ffe,"critical input interrupt (unit=0x0b bit=0x17): warning for tree C1 wire, suppressing further interrupts of same type",1
63e2d263,"Kernel detected 3830884 integer alignment exceptions (3830877) iar 0x00544ea8, dear 0x01fc1ba0 (3830878) iar 0x00544eb8, dear 0x01fc1bc0 (3830879) iar 0x00544ea8, dear 0x01fc1be0 (3830880) iar 0x00544eb8, dear 0x01fc1c00 (3830881) iar 0x00544ee0, dear 0x01fc1c20 (3830882) iar 0x00544ef0, dear 0x01fc1c40 (3830883) iar 0x00544ee0, dear 0x01fc1c60 (3830884) iar 0x00544ef0, dear 0x01fc1c80",1
638b399e,"Kernel detected * integer alignment exceptions * iar 0x00544ea8, dear * * iar 0x00544eb8, dear * * iar 0x00544ea8, dear * * iar 0x00544eb8, dear * * iar 0x00544ee0, dear * * iar 0x00544ef0, dear * * iar 0x00544ee0, dear * * iar 0x00544ef0, dear *",5
65715d54,"Kernel detected 3747792 integer alignment exceptions (3747785) iar 0x00544ea8, dear 0x01fc9220 (3747786) iar 0x00544eb8, dear 0x01fc9240 (3747787) iar 0x00544ea8, dear 0x01fc9260 (3747788) iar 0x00544eb8, dear 0x01fc9280 (3747789) iar 0x00544ee0, dear 0x01fc92a0 (3747790) iar 0x00544ef0, dear 0x01fc92c0 (3747791) iar 0x00544ee0, dear 0x01fc92e0 (3747792) iar 0x00544ef0, dear 0x01fc9300",1
9d4c6fba,"Kernel detected 3946290 integer alignment exceptions (3946283) iar 0x00544ea8, dear 0x01ef6080 (3946284) iar 0x00544eb8, dear 0x01ef60a0 (3946285) iar 0x00544ea8, dear 0x01ef60c0 (3946286) iar 0x00544eb8, dear 0x01ef60e0 (3946287) iar 0x00544ee0, dear 0x01ef6100 (3946288) iar 0x00544ef0, dear 0x01ef6120 (3946289) iar 0x00544ee0, dear 0x01ef6140 (3946290) iar 0x00544ef0, dear 0x01ef6160",1
58b7753b,2 L3 EDRAM error(s) (dcr 0x0157) detected and corrected over 282 seconds,1
6bfe1d17,iar * dear *,5
