EventId,EventTemplate,Occurrences
0f7b58c4,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc24283 119.81.102.227:80,1
1004b1c5,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 6,2
1006c11b,(DiskStore.Normal:2382) 20cb04f 1.000086,1
1074638d,**** [BroadcomBluetoothHostController][SetupController] -- Delay HCI Reset by 300ms  ****,1
10937b58,network changed: v6(en0-:2607:f140:6000:8:d8d1:d506:6046:43e4) DNS- Proxy-,1
118b2bf7,WARNING: Type1 font data isn't in the correct format required by the Adobe Type 1 Font Format specification.,1
1212b17d,AppleCamIn::systemWakeCall - messageType = 0xE0000300,2
135dfb40,tcp_connection_tls_session_error_callback_imp 2210 tcp_connection_tls_session_handle_read_error.790 error 60,1
13c9d6cc,AppleCamIn::wakeEventHandlerThread,20
150c5164,"DB Error: 1 ""no such table: tb_c2cMsg_2909288299""",1
15e13b33,WARNING: hibernate_page_list_setall skipped 11799 xpmapped pages,1
15e691e2,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- Connected to the transport successfully -- 0x5fd0 -- 0x9a00 -- 0x6800 ****,1
16401b7b,Thermal pressure state: 1 Memory pressure state: 0,19
164db6d5,hibernate_machine_init reading,2
169c71dc,2017-07-06 14:57:16.261 ksfetch[37061/0x7fff79824000] [lvl=2] KSHelperReceiveAllData() KSHelperTool read 1999 bytes from stdin.,1
17a5eb4f,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 40 seconds.  Ignoring.",1
1a7a0fdf,hibernate_setup(0) took 4429 ms,1
1ce033bf,CGXDisplayDidWakeNotification [771797848593539]: posting kCGSDisplayDidWake,1
1d0be15d,17:13:03.545 : Starting AirDrop server for user 501 on wake,1
1ea4f0f2,"ARPT: *{1,1} wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.",9
1efcd8bb,mDNS_DeregisterInterface: Frequent transitions for interface awdl0 (FE80:0000:0000:0000:D8A5:90FF:FEF5:7FFF),2
1efe32ce,network changed: DNS* Proxy,3
2066d10c,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,7
20e6bd31,Thermal pressure state: 0 Memory pressure state: 0,20
2144a667,network changed: v4(en0:10.105.162.105) v6(en0+:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB,1
2177452d,"Wake reason: *{1,2}",6
21c4853a,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,6
2267459e,#NAME?,1
22f1bf71,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller supportsRequestCompressionAtURL:https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/] Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" UserInfo={NSUnderlyingError=0x7f9af3646900 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, NSErrorFailingURLKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, NSErrorFailingURLKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}",1
23320c25,[BluetoothHIDDeviceController] EventServiceConnectedCallback,2
2408d977,"ChromeExistion main strSendMsg = {""websitekey"":false,""commandkey"":true,""browserkey"":true}",1
24c67c31,KeychainGetICDPStatus: status: off,8
24e0fa9d,CFNetwork SSLHandshake failed (-9802),1
25176ccc,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,7
25276f0a,"ARPT: 672041.595629: wl0: setup_keepalive: interval 258, retry_interval 30, retry_count 10",1
2557f515,Error returned from iconservicesagent: (null),13
26a7ecdc,"2017-07-07 01:47:40.090 GoogleSoftwareUpdateAgent[37644/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: ""https://tools.google.com/service/update2?cup2hreq=c30943ccd5e0a03e93b6be3e2b7e2127989f08f1bde99263ffee091de8b8bc39&cup2key=7:1039900771""",1
275e58f9,"-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: *{1,1}",13
276fef99,"[Accounts] Current connection, <NSXPCConnection: 0x7fda72614240> connection from pid 30318, doesn't have account access.",1
27718ae8,": scheduler_evaluate_activity told me to run this job; however, but the start time isn't for *{1,1} seconds. Ignoring.",161
27c6ad78,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling IOBluetoothFamily's registerService() -- 0x5fd0 -- 0x9a00 -- 0xc800 ****,1
28a8a0ee,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! NeteaseMusic.17988 tc12042 103.251.128.144:80,1
28f62078,kern_open_file_for_direct_io took 6 ms,1
2a6ba11c,"com.apple.ical.sync.x-coredata://DB05755C-483D-44B7-B93B-ED06E57FF420/CalDAVPrincipal/p11: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 59 seconds.  Ignoring.",1
2bc6deed,Telling CSI to go low power.,1
2bcb0d76,**** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result = TRUE -- 0x2800 ****,1
2c09f7e8,Failed to connect (titleField) outlet from (MMSessionPickerChoosenRowView) to (NSTextField): missing setter or instance variable,1
2d398384,<IMMacNotificationCenterManager: 0x7fdcc9d16380>:    NC Disabled: NO,2
2d6a77e4,"*{1,1} Owner: , Name: *{1,1}",5
2e0d8fc1,"ARPT: 712997.981881: IOPMPowerSource Information: onWake,  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': 0,",1
2e7a9140,(ImportBailout.Error:1331) Asked to exit for Diskarb,1
2f2aac06,"hibernate_machine_init pagesDone 451550 sum2 4886d9d9, time: 197 ms, disk(0x20000) 799 Mb/s, comp bytes: 40017920 time: 27 ms 1412 Mb/s, crypt bytes: 160550912 time: 39 ms 3904 Mb/s",1
2f604eb7,"ARPT: *{1,1} wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:c6b3:1ff:fecd:467f",9
306d9f84,"hibernate_alloc_pages act 173850, inact 24957, anon 891, throt 0, spec 73492, wire 527143, wireinit 39927",1
3098c1cb,"[Accounts] Failed to update account with identifier 76FE6715-3D27-4F21-AA35-C88C1EA820E8, error: Error Domain=ABAddressBookErrorDomain Code=1002 ""(null)""",2
3112f272,AppleThunderboltNHIType2::prePCIWake - power up complete - took 5 us,1
3160ece9,"*{1,1} Failed to read DnsConfig.",4
323a22ab,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,17
329f11c0,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,26
34c5b8e6,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,14
34fb4af9,hibernate_rebuild_pmap_structs done: last_valid_compact_indx 285862,1
3522fd2b,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" UserInfo={NSUnderlyingError=0x7fb7ed616c80 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}",1
36c79d70,[00:28:42.167] (Fig) signalled err=-12871,1
37be85e3,network changed: v4(en0-:10.105.162.105) v6(en0-:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS- Proxy-,1
37c8aee1,"CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data",2
39021c75,12:15:23.005 : Discoverable mode changed to Off,1
3af4bb40,Session 102106 destroyed,1
3b5e5eaf,"VDCAssistant:  Found a camera (0x1430000005ac8290) , but was not able to start it up (0x0 -- (os/kern) successful)",1
3b5e6977,ARPT: 682840.256116: AQM agg results 0x8001 len hi/lo: 0x0 0x30 BAbitmap(0-3) 0 0 0 0,1
3b9a5a91,"2017-07-06 20:46:03.869 GoogleSoftwareUpdateAgent[37316/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: ""https://tools.google.com/service/update2?cup2hreq=5e15fbe422c816bef7c133cfffdb516e16923579b9be2dfae4d7d8d211b25017&cup2key=7:780377214""",1
3cc05e02,"ARPT: *{1,1} wl0: setup_keepalive: Remote IP:",8
3cc7e5aa,"ARPT: *{1,1} wl0: MDNS: IPV6 Addr: *{1,1}",10
3d88db85,#NAME?,1
3da35754,Unrecognized attribute value: t:AbchPersonItemType,8
3df3a94c,"ARPT: *{1,1} wl0: setup_keepalive: Local IP:",4
3e53ffb3,2017-07-05 10:52:16.779 ksfetch[35863/0x7fff79824000] [lvl=2] main() Fetcher received a request: <NSMutableURLRequest: 0x100501610> { URL: https://tools.google.com/service/update2?cup2hreq=a7873a51b1cb55518e420d20dff47d463781ed3f7aa83c3153129eefb148070b&cup2key=7:2501762722 },1
3f1db779,Location icon should now be in state 'Inactive',20
3f809e95,hibernate_setup(0) took 8471 ms,1
3fc06a26,"ARPT: *{1,1} AQM agg results 0x8001 len hi/lo: 0x0 0x26 BAbitmap(0-3) 0 0 0 0",6
3fc2d47f,ARPT: 673325.798753: ARPT: Wake Reason: Wake on TCP Timeout,1
404af4a7,[HID] [MT] MTActuatorManagement::getActuatorRef Calling MTActuatorOpen() outside of MTTrackpadHIDManager.,1
4072d31c,"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-05_14,04,24.831957] - AssocFail:sts:5_rsn:0.xml",1
40e24096,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! NeteaseMusic.17988 tc9008 103.251.128.144:80,1
40ff4c36,2017-07-03 10:40:42.940 GoogleSoftwareUpdateAgent[33263/0x700000323000] [lvl=2] -[KSOmahaServer updateInfosForUpdateResponse:updateRequest:infoStore:upToDateTickets:updatedTickets:events:errors:] Response passed CUP validation.,1
4269aef7,"ARPT: *{1,1} framerdy 0x0 bmccmd 3 framecnt 1024",7
42ce13c4,mDNS_DeregisterInterface: Frequent transitions for interface en0 (10.142.110.44),1
42d59793,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- 0x3800 ****,1
430fef1f,"device_generate_lock_screen_screenshot: authw 0x7fa824145a00(2000)[0, 0, 1440, 900] shield 0x7fa825dafc00(2001), dev [1440,900]",1
4329e4e3,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,15
43b09e6a,-[NETClientConnection effectiveBundleID] using process name CalendarAgent as bundle ID (this is expected for daemons without bundle ID,4
43b822fc,"*{1,1} deny network-outbound /private/var/run/mDNSResponder",29
445c7dfc,"*{1,1} <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification",23
45bea0ba,"Google Chrome He[36456] triggered unnest of range 0x7fff93c00000->0x7fff93e00000 of DYLD shared region in VM map 0x77c9114550458e7b. While not abnormal for debuggers, this increases system memory footprint until the target exits.",1
45c92ee6,TBT W (2): 0x0040 [x],4
4666f0ef,Location icon should now be in state 'Active',17
46e4c33b,"NETWORK: requery, 0, 0, 0, 0, *{1,1} items, fQueryRetries, 0, fLastRetryTimestamp, *{1,1}",15
47327a0c,Sandbox: com.apple.WebKit(9854) deny(1) file-read-data /private/etc/hosts,1
47ab2462,payload Data 07 00,1
47f20fb5,"en0: channel changed to 36,+1",2
493b9254,hibernate_page_list_setall(preflight 1) start,1
4993069f,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 6 seconds.  Ignoring.",1
49a3bab2,Internal name did not resolve to internal address!,1
4c518767,11:20:51.293 : BTLE discovered device with hash <01faa200 00000000 0000>,1
4c5bc85d,"2017-07-02 10:40:07.676 GoogleSoftwareUpdateAgent[32012/0x7000002a0000] [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] Checking for updates for ""com.google.Keystone"" using engine <KSUpdateEngine:0x100313e70 ticketStore=<KSPersistentTicketStore:0x100332a60 store=<KSKeyedPersistentStore:0x100315fa0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore"" lockFile=<KSLockFile:0x1003176d0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore.lock"" locked=NO > >> processor=<KSActionProcessor:0x1003143e0 delegate=<KSUpdateEngine:0x100313e70> isProcessing=NO actionsCompleted=0 progress=0.00 errors=0 currentActionErrors=0 events=0 currentActionEvents=0 actionQueue=( ) > delegate=(null) serverInfoStore=<KSServerPrivateInfoStore:0x100311a10 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Servers""> errors=0 >",1
4cbf17cb,"doSaveChannels@286: Will write to: *{1,1} - AuthFail:sts:5_rsn:0.xml",4
4db5cdfb,Failed to connect (view) outlet from (NSApplication) to (NSColorPickerGridView): missing setter or instance variable,1
4e4b388d,2017-07-07 10:54:41.296 ksfetch[37925/0x7fff79824000] [lvl=2] KSHelperReceiveAllData() KSHelperTool read 1926 bytes from stdin.,1
4f1e444b,hibernate_flush_memory: buffer_cache_gc freed up 3349 wired pages,1
4fc479ce,tcp_connection_destination_perform_socket_connect 19110 connectx to 183.57.48.75:80@0 failed: [50] Network is down,1
4fe8ff29,tcp_connection_destination_perform_socket_connect 44073 connectx to 123.125.50.30:143@0 failed: [50] Network is down,1
503a0e3b,[com.apple.calendar.store.log.caldav.queue] [Adding [<CalDAVAccountRefreshQueueableOperation: 0x7fa11d73f960; Sequence: 0>] to failed operations.],1
50813ef0,<IMMacNotificationCenterManager: 0x7fdcc9d16380>: Updating enabled: NO   (Topics: ( )),1
5109ec4c,Service exited with abnormal code: 1,1
51444d8f,"2017-07-04 15:03:53.270 GoogleSoftwareUpdateAgent[35018/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""https://tools.google.com/service/update2?cup2hreq=a70d6372a4e45a6cbba61cd7f057c79bf73c79db1b1951dc17c605e870f0419b&cup2key=7:934679018""",1
51e130ea,"en0: channel changed to 132,+1",4
51e1e615,"ARPT: *{1,1} wl0: Roamed or switched channel, reason *{1,1} bssid *{1,1} last RSSI *{1,1}",4
52b8576e,WARNING: hibernate_page_list_setall skipped 19622 xpmapped pages,1
538d015d,"CCFile::copyFile fileName is *{1,1} source *{1,1} dest *{1,1}",21
53e392bf,Sandbox: QQ(10018) deny(1) mach-lookup com.apple.networking.captivenetworksupport,3
540ddad4,2017-07-06 06:22:57.163367 PM [AirPlayUIAgent] BecomingInactive: NSWorkspaceWillSleepNotification,1
54b4668a,2017-07-06 09:24:14.417 ksfetch[36728/0x7fff79824000] [lvl=2] main() ksfetch fetching URL (<NSMutableURLRequest: 0x100602220> { URL: https://tools.google.com/service/update2?cup2hreq=f5e83ec64ff3fc5533a3c206134a6517e274f9e1cb53df857e15049b6e4c9f8e&cup2key=7:1721929288 }) to folder:/tmp/KSOutOfProcessFetcher.aPWod5QMh1/download,1
54fa1bff,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",12
5539b1d8,"NETWORK: no response from server, reachability, 2, queryRetries, 2",2
55671a01,"ARPT: 671958.142550: wl0: setup_keepalive: Local port: 49791, Remote port: 5223",1
571f2aee,2017-07-08 06:26:32.365 GoogleSoftwareUpdateAgent[39159/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] About to run checks for any other apps.,1
571fe9ec,"hibernate_machine_init pagesDone 455920 sum2 81cafc41, time: 185 ms, disk(0x20000) 847 Mb/s, comp bytes: 47288320 time: 32 ms 1369 Mb/s, crypt bytes: 158441472 time: 38 ms 3973 Mb/s",1
5722d0e3,CCProfileMonitor::freeResources done,1
57baa1ee,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,15
58631be9,vm_compressor_fastwake_warmup (581519 - 591525) - starting,1
586cf28d,<IMMacNotificationCenterManager: 0x7ff1b2d17980>:   DND Enabled: NO,1
5a26f7af,"RTC: Maintenance *{2,2} sleep *{2,2}",5
5c999386,jemmytest,10
5d2a5cd8,DB Path: /Users/xpc/Library/Containers/com.tencent.qq/Data/Documents/contents/916639562/QQ.db,1
5e645498,"ARPT: 673431.714836: wl0: setup_keepalive: Local port: 50601, Remote port: 5223",1
5ede7912,no sleep images for WillPowerOffWithImages,1
5f2ed233,"hibernate_alloc_pages act 107794, inact 10088, anon 460, throt 0, spec 58021, wire 572831, wireinit 39927",1
5f6d7f98,objc[35391]: Class TSUAtomicLRUCache is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,1
5fed01c8,[00:29:04.085] <<<< CRABS >>>> crabsWaitForLoad: [0x7fbc7ac683a0] Wait time out - -1001 (msRequestTimeout -1),1
61b6e6aa,Sandbox: SpotlightNetHelp(352) deny(1) ipc-posix-shm-read-data CFPBS:186A7:,1
620278c6,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fe13530fc60 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}",1
6214d560,"securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",4
62a029a2,[BluetoothHIDDeviceController]ERROR: Could not find the disconnected object,2
63464d45,Error in CoreDragRemoveTrackingHandler: -1856,1
634c5e71,"ARPT: *{1,1} IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': 0,",7
63a99dbc,"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",5
63ba3186,enabling pid=30298 for plug-in com.apple.ncplugin.weather(1.0) 131FE7ED-87F7-471D-8797-C11107688DF7 /System/Library/CoreServices/Weather.app/Contents/PlugIns/com.apple.ncplugin.weather.appex,1
63d578f5,**** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result = TRUE -- 0xb000 ****,1
64018f17,button report: 0x8002bdf,6
64d39e7d,"-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-03 *{1,1} +0000 c",4
65ad3f3e,"2017-07-03 10:40:41.730 GoogleSoftwareUpdateAgent[33263/0x700000323000] [lvl=2] -[KSAgentApp performSelfUpdateWithEngine:] Checking for self update with Engine: <KSUpdateEngine:0x10062de70 ticketStore=<KSPersistentTicketStore:0x1005206e0 store=<KSKeyedPersistentStore:0x1005282c0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore"" lockFile=<KSLockFile:0x100510480 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore.lock"" locked=NO > >> processor=<KSActionProcessor:0x10062e060 delegate=<KSUpdateEngine:0x10062de70> isProcessing=NO actionsCompleted=0 progress=0.00 errors=0 currentActionErrors=0 events=0 currentActionEvents=0 actionQueue=( ) > delegate=(null) serverInfoStore=<KSServerPrivateInfoStore:0x10062d2d0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Servers""> errors=0 >",1
65e50fe9,did discard act 12083 inact 17640 purgeable 20264 spec 28635 cleaned 0,1
6802d2e8,"Unexpected payload found for message 9, dataLen 0",2
681abeff,Invalidating watch set.,1
6861c1d5,"NETWORK: no response from server, reachability, 2, queryRetries, 0",1
693af7bf,"2017-07-06 14:57:16.661 GoogleSoftwareUpdateAgent[37059/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""https://tools.google.com/service/update2?cup2hreq=37fbcb7ab6829be04567976e3212d7a67627aef11546f8b7013d4cffaf51f739&cup2key=7:4200177539""",1
6b809fcc,AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,5
6b8dcc2e,"schedule invalidation <DYTransport 0x7f89e8c00520, error: lost transport connection (31)>",1
6b989043,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 5,3
6bdfcbb9,ASL Sender Statistics,9
6bef62c7,"en0: BSSID changed to *{1,1}",11
6e83adc3,tcp_connection_destination_perform_socket_connect 45238 connectx to 123.125.50.30:993@0 failed: [50] Network is down,1
6ecadd3f,"IOPMrootDomain: idle cancel, state 1",3
6f666beb,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain= Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",12
6fb59f1f,"ARPT: *{1,1} IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': *{1,1}",6
6fbbc46f,21:58:33.765 ERROR:    177: timed out after 15.000s (0 0); mMajorChangePending=0,1
6fc298fe,en0: BSSID changed to 5c:50:15:4c:18:13,5
703eda3c,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),8
7061b5f9,"2017-07-05 10:52:15.982 GoogleSoftwareUpdateAgent[35861/0x700000323000] [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""https://tools.google.com/service/update2?cup2hreq=d297a7e5b56d6bd4faa75860fff6e485c301bf4e943a561afff6c8b3707ce948&cup2key=7:2988503627""",1
7193725f,"PM response took 1999 ms (54, powerd)",3
71b9734e,Got an XPC error: Connection invalid,1
739ff9d6,full wake request (reason 2) 30914 ms,1
73bd0818,"*{1,1} : *{2,2} hashes",4
75c9af11,ARPT: 698501.213099: ARPT: Wake Reason: Wake on TCP Timeout,1
75db0359,############################## _getSysMsgList,10
75e6bfe2,Error in CoreDragRemoveReceiveHandler: -1856,1
