EventId,EventTemplate,Occurrences
9b09db62,"[instance: bee-cc-f--caabc] Total memory: MB, used: . MB",1
178b318b,"[instance: bee-cc-f--caabc] Total disk: GB, used: . GB",1
2d245cfb,"[instance: bee-cc-f--caabc] Total vcpu: VCPU, used: . VCPU",1
3780f1a5,"[instance: acf-bb--ad-cacad] Total memory: MB, used: . MB",1
fa84bf9b,"[instance: acf-bb--ad-cacad] Total disk: GB, used: . GB",1
49a571c3,"[instance: acf-bb--ad-cacad] Total vcpu: VCPU, used: . VCPU",1
02a4ea78,"[instance: dab---bdcc-bdd] Total memory: MB, used: . MB",1
78da625d,"[instance: dab---bdcc-bdd] Total disk: GB, used: . GB",1
1e5fc015,"[instance: dab---bdcc-bdd] Total vcpu: VCPU, used: . VCPU",1
eaad7e34,"[instance: dbbd----fffddeae] Total memory: MB, used: . MB",1
5638ea5d,"[instance: dbbd----fffddeae] Total disk: GB, used: . GB",1
92d25ab6,"[instance: dbbd----fffddeae] Total vcpu: VCPU, used: . VCPU",1
8775a57d,"[instance: ea-fe--b-ace] Total memory: MB, used: . MB",1
678f13b3,"[instance: ea-fe--b-ace] Total disk: GB, used: . GB",1
51367b21,"[instance: ea-fe--b-ace] Total vcpu: VCPU, used: . VCPU",1
c1cd105f,"[instance: cff-c-ea-be-edfcfbf] Total memory: MB, used: . MB",1
ac616645,"[instance: cff-c-ea-be-edfcfbf] Total disk: GB, used: . GB",1
6bd5635b,"[instance: cff-c-ea-be-edfcfbf] Total vcpu: VCPU, used: . VCPU",1
7ebda09a,"[instance: fafea-cba-eb-f-abcf] Total memory: MB, used: . MB",1
c0864384,"[instance: fafea-cba-eb-f-abcf] Total disk: GB, used: . GB",1
23a55c0e,"[instance: fafea-cba-eb-f-abcf] Total vcpu: VCPU, used: . VCPU",1
