EventId,EventTemplate,Occurrences
13df8317,ciod: generated 128 core files for program <*>,9
5537a779,"ciod: Error loading /<*>: invalid or missing program image, Permission denied",19
f3eed4bf,data cache search parity error detected. attempting to correct,6
c65da9e1,"ciod: Error loading <*> invalid or missing program image, Exec format error",2
33f5e113,iar 00106210 dear <*>,12
a502c1e9,iar 00106228 dear <*>,12
64e4e287,iar 001061dc dear 0244c22c,6
a37a8063,iar 001061dc dear <*>,5
7c31c740,iar 00106568 dear <*>,6
b3018f7a,iar 00106580 dear <*>,10
b5fbeaaa,iar 00106534 dear <*>,6
b24a607d,2354412 floating point alignment exceptions,15
45f54327,iar 00106bd8 dear 0245c<*>c,6
1d64bb82,iar 001061e8 dear 024701<*>c,8
b0de29a2,"ciod: Received signal 15, code=0, errno=0, <*>",16
8642b6cd,Lustre mount FAILED : bglio<*> : <*> <*>,2
5a695884,MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),7
f5255169,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:<*>, Connection <*> <*>",6
6f15ee86,"ciod: Error reading message prefix on CioStream socket to 172.16.96.116:<*>, Link has been severed",8
92420707,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,51
e7371872,"10722 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",7
125fee2b,"<*> total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",64
71fcff11,"<*> ddr error(s) detected and corrected on rank 0, symbol <*> over <*> seconds",7
be95663f,"Kernel detected <*> integer alignment exceptions (<*>) iar 0x00<*>8, dear 0x<*>0 (<*>) iar 0x00<*>, dear 0x<*>0 (<*>) iar 0x00<*>, dear 0x<*>0 (<*>) iar 0x00<*>8, dear 0x<*>0 (<*>) iar 0x00<*>, dear 0x<*>0 (<*>) iar 0x00<*>, dear 0x<*>0 (<*>) iar 0x00<*>, dear 0x<*>0 (<*>) iar 0x00<*>, dear 0x<*>0",1
19700742,"Kernel detected <*> integer alignment exceptions (<*>) iar 0x00544ea8, dear 0x0<*>0 (<*>) iar 0x00544eb8, dear 0x0<*>0 (<*>) iar 0x00544ea8, dear 0x0<*>0 (<*>) iar 0x00544eb8, dear 0x0<*>0 (<*>) iar 0x00544ee0, dear 0x0<*>0 (<*>) iar 0x00544ef0, dear 0x0<*>0 (<*>) iar 0x00544ee0, dear 0x0<*>0 (<*>) iar 0x00544ef0, dear 0x0<*>0",8
b9c9b5a4,ciod: LOGIN chdir(<*>) failed: <*> <*>,1
965b22d9,ciod: Error loading <*>: <*> <*> <*> <*> <*> <*> <*>,1
