EventId,EventTemplate,Occurrences
4d1afcc6,"* to=root, ctladdr=root (0/0), delay=00:00:03, xdelay=00:00:00, mailer=relay, * relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",2
c2ff3b1b,DHCPDISCOVER from 00:11:43:e3:ba:c3 via eth1: network A_net: no free leases,15
1ab8d69d,* on <*> to 00:11:43:e3:ba:c3 via eth1,7
4cf08297,DHCPREQUEST for <*> (<*>) from 00:11:43:e3:ba:c3 via eth1,3
3bd3ed69,DHCPREQUEST for <*> (<*>) from 00:11:43:e3:ba:c3 via eth1: unknown lease <*>.,9
04ea23b0,Power Button (FF) [PWRF],1
92abeeba,Physical Processor ID: *,5
4fb9993c,Transparent bridge - 0000:00:1e.0,1
9f2ec7ba,"md driver 0.90.0 MAX_MD_DEVS=256, MD_SB_DISKS=27",1
c648b2ba,syslog-ng version 1.6.7 starting,1
a56daf2e,(C) 2000-2002 Netfilter core team,4
1d311911,"i8042 * port at 0x60,0x64 irq *",2
eb0cfa2a,[ib_sm_sweep.c:1455]: No topology change,21
91f4af36,Compressed image found at block 0,1
2188fc64,Interpreter enabled,1
59a28629,LAPIC * * enabled),4
ce91e836,PCI Interrupt Routing Table *,10
d5980a9c,PCI Root Bridge [PCI0] (00:00),1
8bd4b5f8,initializing netlink socket (disabled),1
d39df55a,allocating divert_blk for *,2
4e8904d6,fw version:[516A] bios version:[H418],1
38c8e329,"jA9JBVPb007417: from=root, size=629060, class=0, nrcpts=1, msgid=<200511091911.jA9JBVPb007417@eadmin1>, relay=#7#@localhost",1
3389dae3,*,3
7ce70afa,autorun ...,2
95f7277d,* startup succeeded,3
2d44d780,Starting ts_fixup: succeeded,1
b8a54d2a,Reading included configuration file: /etc/xinetd.d/daytime [file=/etc/xinetd.d/daytime] [line=11],1
a60bce0b,Using MMCONFIG at e0000000,1
089f18f6,v2.0:USB HID core driver,1
f36e8103,passed.,1
e594c23b,4.1.0-ioctl (2003-12-10) initialised: #36#@#37#,1
953a8d97,Autodetecting RAID arrays.,2
c87fe378,Hash tables configured (established 262144 bind 65536),1
a2351676,PS/2 mouse device common for all mice,1
e5fe6b9c,Assuming 33MHz system bus speed for PIO modes; override with idebus=xx,1
3babce18,Warning: we failed to resolve data source name * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,26
3babce18,Warning: we failed to resolve data source name * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,7
cc3d2433,Warning: we failed to resolve data source name dadmin2 dadmin3 dadmin4,1
1ef23287,My unqualified host name * unknown; sleeping for retry,5
a1e1520c,INT_SRC_OVR (bus 0 bus_irq 0 global_irq 2 dfl dfl),1
1a788466,INT_SRC_OVR (bus 0 bus_irq 9 global_irq 9 high level),1
67a28f15,PE/PV Model: 1x2 SCSI BP Rev: 1.0,1
9ee8ca01,L2 cache: 2048K,5
c5862456,"Trace cache: 12K uops, L1 D cache: 16K",5
a0162353,mounted filesystem with ordered data mode.,3
22c1c2b6,"routing cache hash table of 65536 buckets, 1024Kbytes",1
f80ebcf5,DSDT (v001 DELL PE BKC 0x00000001 MSFT 0x0100000e) @ 0x0000000000000000,1
34a297f5,* (v001 DELL PE BKC 0x00000001 MSFT 0x0100000a) @ *,6
f0342c7e,PCI Interrupt Link * (IRQs 3 4 5 6 7 10 11 12) *,2
5d2be451,PCI Interrupt Link [LNKB] (IRQs 3 4 5 6 7 10 *11 12),1
50be2ee5,"apic_id 8, version 32, address 0xfec00000, GSI 0-23",1
e37bf9fd,"apic_id 9, version 32, address 0xfec80000, GSI 32-55",1
bf44d0b9,"apic_id 10, version 32, address 0xfec83000, GSI 64-87",1
9460c3d1,scanning scsi channel 0 [Phy 0] for non-raid devices,1
3735007d,"connection from ""#28#""",2
836ea819,Subsystem revision 20040816,1
5d189972,Registered protocol family *,5
a3b3ca94,Using configuration type 1,1
b79ffc59,Disabled at runtime.,1
25ea518d,Starting in permissive mode,1
13481907,Mounted root (ext2 filesystem).,1
dff15ef4,* * * *,7
1d7c8312,RNG not detected,1
f927eeab,Using software bounce buffering for IO (SWIOTLB),1
e652840d,Server listening on :: port 22.,1
5833a967,"Device: /dev/sda, Temperature changed -2 Celsius to 26 Celsius since last report",1
58800631,"jA9JBVPb007417: to=root, ctladdr=root (0/0), delay=00:00:00, xdelay=00:00:00, mailer=relay, pri=659060, relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",1
2d666ecb,"* from=root, * class=0, nrcpts=1, * relay=#7#@localhost",4
94c46d22,"* to=root, ctladdr=root (0/0), delay=00:00:02, xdelay=00:00:00, mailer=relay, * relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",4
341d0d26,removing *,16
f65d1522,RRD_update (/var/lib/ganglia/rrds/unspecified/badmin3/disk_total.rrd): illegal attempt to update using time 1131559854 when last update time is 1131559854 (minimum one second step),1
019bb08c,Warning: we failed to resolve trusted host name dadmin3 dadmin4,1
a8b7eb25,error: Bind to port 22 on <*> failed: Address already in use.,1
712394d8,Cannot open file /dev/logsurfer for writing (No such file or directory),1
6b5e49ed,eth0: e1000_watchdog: NIC Link is Up 1000 Mbps Full Duplex,1
3f023526,xinetd Version 2.3.13 started with libwrap loadavg options compiled in.,1
cd2a6bd5,... autorun DONE.,2
74a25d6b,MegaRAID Model: LD 0 RAID1 139G Rev: 516A,1
491b5cf3,v2.0 (20020519),1
e7cc2496,"root=LABEL=/ initrd=/x86_64/initrd-2.6.9-5.0.5.EL-lustre-1.4.2-perfctr-admin console=tty0 console=ttyS0,19200 fastboot BOOT_IMAGE=/x86_64/vmlinuz-2.6.9-5.0.5.EL-lustre-1.4.2-perfctr",1
94f6e42b,* e1000_probe: Intel(R) PRO/1000 Network Connection,2
79af7456,Changing permissions on special file /dev/logsurfer,1
4e6045e6,#38#-rh1 (Release Date: Fri Dec 10 19:02:14 EST 2004),1
37f6c5f9,#39# (Release Date: Mon Sep 27 22:15:07 EDT 2004),1
e7fc75d3,scanning scsi channel 1 [virtual] for logical drives,1
7be80732,RSDP (v000 DELL ) @ 0x00000000000fd650,1
533b0742,"PCI interrupt * -> GSI * (level, low) -> IRQ *",11
6be61616,Intel(R) Xeon(TM) CPU 3.60GHz stepping 03,1
418096e5,"PCI Interrupt Link * (IRQs 3 4 5 6 7 10 11 12) *0, disabled.",5
4e48601f,Registering netfilter hooks,1
e3539859,Unregistering netfilter hooks,1
75765837,Disk quotas dquot_6.5.1,1
95f7277d,* startup succeeded,2
bfcd95ed,Installing public key data,1
8c112e82,Version 1.0.6 Starting,1
30c0ff51,Registering secondary module capability,1
2db65c57,Detected 3591.360 MHz processor.,1
1a2ac521,Creating Topspin /dev entries:,1
a48a4202,sda1 sda2 sda3 sda4,1
8a9afe3f,"User #29#, coming from #30#, authenticated.",2
7f146802,LSI Logic MegaRAID driver,1
e8ca34b7,Using HPET based timekeeping.,1
