EventId,EventTemplate,Occurrences
22fbe7b4,CE sym at mask 0x04,6
f848d6c7,size of scratchpad portion of L3.........0 (0M),2
f8c496cb,8 floating point alignment exceptions,37
29c25e03,15 floating point alignment exceptions,14
6a28efe5,total of ddr error(s) detected and corrected over seconds,6
c024faf2,5 floating point alignment exceptions,22
1e337049,685 floating point alignment exceptions,4
3a354814,1005 floating point alignment exceptions,5
bf9c5f07,"ciod: Received signal 15, code=0, errno=0,",17
548b7855,"NFS Mount failed on slept 15 seconds, retrying (1)",3
1659537e,Node card VPD check: U11 node in processor card slot do not match. VPD ecid found,9
e3703b8d,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",35
7e173e6e,Ido chip status changed: v=13 t=1 status=M Thu Aug 04 PDT 2005,3
c42200c4,rts tree/torus link training failed: wanted: B C X+ X- Y+ Y- Z+ Z- got: B C X- Y- Z+ Z-,1
5c91f41f,tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,5
0d059795,"CE sym 34, at 0x11e7ed80, mask 0x80",2
262ac5c8,"ciod: Error loading /bgl/apps/scaletest/performance/MINIBEN/mb_243_0810/allreduce.rts: invalid or missing program image, Exec format error",17
20a6499e,ciod: Error reading message prefix after LOAD_MESSAGE on CioStream socket to Link has been severed,11
d5136bdb,rts: kernel terminated for reason 1004,6
076092e2,ciod: generated 64 core files for program /bgl/apps/swl-prep/ibm-swl/functional/sppm_chkpt/run/sppm,6
000d140b,ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,9
25413dba,ciod: generated 64 core files for program,7
07d9ed29,1 torus receiver y+ input pipe error(s) (dcr 0x02ee) detected and corrected,2
af15dcb0,"CE sym 16, at mask 0x80",3
dadaccd9,"CE sym 21, at mask",3
ea3efa0b,suppressing further interrupts of same type,2
7fbf4595,"CE sym 25, at mask 0x40",5
67d49f9f,rts: bad message header: expecting type 57 instead of type 3 (softheader=00131db8 81aa0003 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007,1
2be009e3,critical input interrupt (unit=0x0b bit=0x06): warning for torus y+ wire,1
571ba03e,"ciod: Error loading invalid or missing program image, Permission denied",19
51e597af,"CE sym 23, at 0x1793c560, mask 0x01",2
f1f86793,critical input interrupt (unit=0x0b bit=0x0b): warning for torus z- wire,1
a667976e,"Error receiving packet on tree network, expecting type 57 instead of type 3 00000002 00000000) PSR0=00001f01 PSR1=00000000 PRXF=00000002 PIXF=00000007",5
920eb57c,640404 floating point alignment exceptions,5
12df0ad1,16736445 floating point alignment exceptions,2
3a26b56d,487476 floating point alignment exceptions,2
b24a607d,2354412 floating point alignment exceptions,15
ed273b74,62500 floating point alignment exceptions,3
5430a5af,74350836 floating point alignment exceptions,2
01da1d8e,16604010 floating point alignment exceptions,2
3d226375,16469355 floating point alignment exceptions,2
fb9ddc97,ciod: generated 128 core files for program,8
4d3e95f5,441348 floating point alignment exceptions,2
fd004ed0,407736 floating point alignment exceptions,2
d14bbae6,428412 floating point alignment exceptions,2
60f43f2b,iar 00113898 dear 0fee9c4c,2
58b7753b,2 L3 EDRAM error(s) (dcr 0x0157) detected and corrected over 282 seconds,2
d98e59cc,"CE sym 27, at 0x00284720, mask 0x11",2
94bfd997,iar 00106448 dear 0246dacc,1
e84d0e9f,"critical input interrupt (unit=0x0b bit=0x0a): warning for torus z+ wire, suppressing further interrupts of same type",3
0b57df41,18507114 torus sender z- retransmission error(s) (dcr 0x02f9) detected and corrected over 198 seconds,2
5a695884,MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),7
e57e9490,ciod: Error reading message prefix on CioStream socket to Connection reset by peer,6
68cda9ce,ciod: Error reading message prefix on CioStream socket to Link has been severed,6
92420707,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,51
c1951db5,"10686 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
9158fab4,"10732 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
8d01b807,"10728 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
4b1c5ef0,"10646 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
eae7d165,"10706 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
bae869d2,"10752 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",1
7ce8354e,"ddr error(s) detected and corrected on rank 0, symbol over seconds",7
64d56eed,minus normalized number..................0,1
1239cef9,"ciod: Error loading /g/g24/buber/Yunsic/BlueGene/partad.develf/taddriver.32.exe: program image too big, 361544528 > 266076160",1
