EventId,EventTemplate,Occurrences
9012d57a,After Scheduling: PendingReds:1 ScheduledMaps:0 ScheduledReds:0 AssignedMaps:10 AssignedReds:0 CompletedMaps:0 CompletedReds:0 <*> ContRel:0 HostLocal:7 RackLocal:3,1
367874a5,After Scheduling: PendingReds:1 <*> ScheduledReds:0 <*> AssignedReds:0 CompletedMaps:0 CompletedReds:0 <*> <*> <*> RackLocal:3,1
de4ecee6,<*> <*> to <*>,40
546f6273,Reduce slow start threshold <*> <*> <*>,1
45b1b187,<*> of <*> <*> <*> <*> <*> <*>,1
c00d7ff6,<*> <*> <*> attempt_1445144423722_0020_m_000003_0,1
98450438,<*> <*> for <*> <*>,11
0611fdf6,yarn.client.max-cached-nodemanagers-proxies : 0,1
dda47f7d,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container <*> taskAttempt <*>,10
ea7d1d0b,DataStreamer Exception,1
52e90d94,<*> with <*>,1
3c4a5993,After Scheduling: <*> <*> <*> <*> AssignedReds:0 <*> CompletedReds:0 <*> <*> <*> RackLocal:3,2
a447f639,<*> <*> from <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,4
f34b603d,Got allocated containers <*>,1
50f616d6,Using <*> <*>,1
661b74ef,<*> <*> from <*> <*> <*>,3
65343dac,queue: default,1
f22cc44e,MRAppMaster <*> <*> <*> <*> <*> <*>,1
6c7e2820,Processing the event EventType: <*>,3
d1f10048,DefaultSpeculator.addSpeculativeAttempt -- we are speculating task_1445144423722_0020_m_000000,1
8f3747dd,<*> <*> token <*> <*>,1
3f8e3e3d,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,326
27dfc2e4,<*> to <*> <*> <*>,2
4c1b2d21,Address change detected. Old: <*> New: <*>,476
1327e9b9,Received completed container <*>,2
bf450305,<*> <*> container <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,1
56fca6dc,getResources() for application_1445144423722_0020: <*> release= <*> newContainers=0 <*> <*> <*> knownNMs=4,1
b83503b7,JOB_CREATE job_1445144423722_0020,1
a396e847,Added <*> <*> <*> <*>,1
d30986ee,<*> <*> to <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,146
62ac7638,JVM with <*> <*> <*> <*> <*>,10
fe8e5d02,"getResources() for application_1445144423722_0020: ask=4 release= 0 <*> finishedContainers=0 resourcelimit=<memory:0, vCores:-27> knownNMs=4",3
ce2808ea,<*> Scheduling: PendingReds:1 <*> ScheduledReds:0 <*> AssignedReds:0 CompletedMaps:0 CompletedReds:0 <*> ContRel:0 <*> <*>,1
