EventId,EventTemplate,Occurrences
f2d7c437,<*> e1000_probe: Intel(R) PRO/1000 Network Connection,1
c8211d0a,HPET <*> <*> <*> <*>,1
fad5401a,assuming drive cache: write through,1
ec02891a,colour VGA+ 80x25,1
ac1c51d0,START: tftp pid=16563 from=<*>,1
1f5a5a00,Initializing.,1
dbfce3bd,passed.,1
7ed6383e,LAPIC_NMI <*> high edge lint[0x1]),4
3bf8e71b,... autorun DONE.,2
64f4093a,<*> <*> <*> from <*>,1
c3977944,connection <*> <*> <*>,3
ff782027,PCI <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,5
fd71ee61,<*> <*> <*> <*> from <*> <*> <*> <*> <*> <*>,9
4e226120,<*> No <*> change <*>,62
ce058541,<*> from <*>,2
32d0250e,succeeded,2
45b2a290,mounted filesystem with ordered data mode.,3
ac6bea04,<*> <*> <*> 0 <*> <*> <*> <*>,1
2e05a06e,Physical Processor ID: <*>,2
c5d92a5d,<*> Model: <*> <*> <*> <*> <*>,1
